Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.08	-14.77	0.0	0.1613315879119404
2	1	2018	-21.27	-6.26	0.0	0.2805273307837119
3	1	2018	-16.62	-5.21	0.0	0.2707679748086585
4	1	2018	-14.65	-7.77	0.0	0.1753768947359639
5	1	2018	-13.87	-8.54	0.0	0.1396736676009008
6	1	2018	-13.52	-0.98	0.0	0.3565404452602712
7	1	2018	-9.44	0.61	0.0	0.3450012082723199
8	1	2018	-9.99	-2.78	0.0	0.2374622849668851
9	1	2018	-13.95	-3.17	0.0	0.2976418083728852
10	1	2018	-25.04	-15.57	0.0	0.1320456620514583
11	1	2018	-30.26	-22.25	0.0	0.0752334104301284
12	1	2018	-31.58	-20.87	0.0	0.0955559452493755
13	1	2018	-28.28	-10.39	0.0	0.2244948333163032
14	1	2018	-24.04	-11.47	0.0	0.1965800900251699
15	1	2018	-30.21	-16.76	0.0	0.1395501936210552
16	1	2018	-20.69	-3.79	0.0	0.3419388200376577
17	1	2018	-10.6	4.63	0.0	0.5603845007244891
18	1	2018	-8.24	6.96	0.0	0.6505111495658484
19	1	2018	-5.02	3.52	0.0	0.3673774049726042
20	1	2018	-8.15	-0.04	0.0	0.3040647423267882
21	1	2018	-11.52	-3.21	0.0	0.2660358603289364
22	1	2018	-10.75	-0.02	0.0	0.367608725797684
23	1	2018	-9.61	-2.94	0.0	0.2339363017777769
24	1	2018	-10.39	-4.97	0.0	0.1816059647394681
25	1	2018	-10.89	-3.87	6.6	0.2225284822873074
26	1	2018	-13.51	-8.83	2.51	0.1267459488020292
27	1	2018	-22.6	-13.77	0.0	0.1528634184458686
28	1	2018	-25.38	-16.52	0.24	0.1278834748386195
29	1	2018	-25.87	-7.16	1.14	0.2931870178886985
30	1	2018	-13.04	1.58	0.58	0.4901832070285881
31	1	2018	-24.29	-13.84	0.0	0.1685209483626935
1	2	2018	-28.44	-17.4	0.67	0.135448558342391
2	2	2018	-22.77	-18.73	1.8	0.0670589831997752
3	2	2018	-27.92	-21.67	0.0	0.0753514278099127
4	2	2018	-27.92	-17.17	0.0	0.1388050033256091
5	2	2018	-25.96	-16.03	0.0	0.1466140504695487
6	2	2018	-27.03	-17.16	0.0	0.1359980092241906
7	2	2018	-29.17	-16.41	0.0	0.1567016836502084
8	2	2018	-27.64	-17.74	0.0	0.1319400296390399
9	2	2018	-28.22	-15.64	0.0	0.1667896783311012
10	2	2018	-20.11	-9.56	0.0	0.2390220499744171
11	2	2018	-28.77	-16.26	0.0	0.1609382380648093
12	2	2018	-31.83	-13.52	0.0	0.2031225983455413
13	2	2018	-17.98	1.59	0.0	0.6427120442935026
14	2	2018	-16.22	0.93	0.76	0.6346681062536101
15	2	2018	-29.28	-13.92	0.0	0.2008556954801623
16	2	2018	-21.2	-6.18	0.0	0.3874624413497813
17	2	2018	-19.38	-11.06	0.0	0.1986789307219959
18	2	2018	-23.73	-13.43	0.0	0.190997340059523
19	2	2018	-28.46	-14.67	0.0	0.1931610026782534
20	2	2018	-24.8	-12.77	0.0	0.2223921307906017
21	2	2018	-31.03	-11.49	0.0	0.2575549175953524
22	2	2018	-24.24	-6.82	0.0	0.3897994179988246
23	2	2018	-21.25	-6.26	0.0	0.4131087978296896
24	2	2018	-16.38	-2.09	0.0	0.56991425302055
25	2	2018	-16.11	-2.56	0.0	0.5505365748032631
26	2	2018	-16.2	-4.94	0.0	0.4396820982299778
27	2	2018	-15.3	-2.65	0.0	0.5506760176398017
28	2	2018	-14.31	0.05	0.0	0.6924479040269129
1	3	2018	-17.81	-4.16	0.0	0.5142681144043696
2	3	2018	-16.51	-5.53	0.0	0.4409684342013507
3	3	2018	-9.78	-4.7	3.6	0.1958951505574843
4	3	2018	-11.15	-5.38	5.05	0.2095222211995275
5	3	2018	-13.07	-8.68	0.45	0.1562399726543657
6	3	2018	-17.16	-6.66	0.0	0.3756791560478025
7	3	2018	-24.01	-7.71	0.0	0.3899069240362247
8	3	2018	-24.08	-8.05	0.0	0.3824278921249872
9	3	2018	-15.94	-4.22	0.0	0.4931767748968869
10	3	2018	-12.07	-1.41	0.0	0.5915786523643812
11	3	2018	-14.85	1.52	0.0	0.7939833312140223
12	3	2018	-16.44	-0.97	0.0	0.6770276552309272
13	3	2018	-15.89	0.48	0.0	0.7527696833931905
14	3	2018	-15.81	-0.62	0.0	0.7081601046056134
15	3	2018	-12.27	-3.71	0.0	0.4700176472260539
16	3	2018	-8.66	1.06	0.0	0.7361189730355808
17	3	2018	-4.4	-0.35	0.83	0.276614973342229
18	3	2018	-7.23	-0.65	0.0	0.5152429651792313
19	3	2018	-8.84	-1.43	0.0	0.5487492969215266
20	3	2018	-7.0	1.06	0.0	0.7098537633198232
21	3	2018	-10.59	2.06	0.0	0.9160488705644868
22	3	2018	-10.23	0.57	0.0	0.8166114839520986
23	3	2018	-4.26	-0.17	4.28	0.2350123744694825
24	3	2018	-6.6	2.97	0.0	0.8997718786802599
25	3	2018	-7.05	1.42	0.91	0.7841488008196714
26	3	2018	-9.19	3.09	0.0	0.992387245733782
27	3	2018	-11.39	-0.78	0.69	0.7579091333577045
28	3	2018	-16.89	-4.46	0.0	0.6029914705434719
29	3	2018	-21.7	-9.67	0.0	0.4026443019150003
30	3	2018	-25.35	-12.18	0.0	0.338134896738829
31	3	2018	-22.07	-9.11	0.0	0.443039969620995
1	4	2018	-19.1	-5.73	0.0	0.5832585164816683
2	4	2018	-21.56	-5.95	0.0	0.5695731234218877
3	4	2018	-18.37	-5.26	0.0	0.6063449435440136
4	4	2018	-19.22	-3.78	0.0	0.6737880825146648
5	4	2018	-19.4	-9.84	0.0	0.3875109046556843
6	4	2018	-23.03	-9.2	0.0	0.4553062515809461
7	4	2018	-22.75	-5.88	0.0	0.582229330159886
8	4	2018	-14.83	-3.36	0.0	0.7095141093446656
9	4	2018	-10.26	-0.31	0.0	0.8514166118822423
10	4	2018	-11.95	4.81	0.0	1.1978517293770157
11	4	2018	-4.58	-0.26	2.75	0.3210049776324734
12	4	2018	-7.55	-1.71	0.0	0.5631293502171775
13	4	2018	-9.7	0.41	0.0	0.9283875598262598
14	4	2018	-4.6	4.79	0.0	1.1931080741763105
15	4	2018	-4.96	5.71	0.0	1.3100476055828043
16	4	2018	-2.06	4.01	0.56	0.8972827371337675
17	4	2018	-1.84	1.54	5.27	0.2514679384299924
18	4	2018	-4.49	8.48	0.0	1.5061134779821244
19	4	2018	-2.27	10.9	0.0	1.6696274958329755
20	4	2018	-0.84	15.49	0.0	1.9647170099302167
21	4	2018	1.04	17.15	0.83	2.0838954604656923
22	4	2018	3.43	12.78	0.0	1.6825525466379494
23	4	2018	-0.21	12.81	0.0	1.7987376789226093
24	4	2018	-1.09	20.04	0.0	2.228196471649358
25	4	2018	2.53	17.1	0.0	2.0874745186893366
26	4	2018	-0.89	21.11	0.0	2.2965434158911915
27	4	2018	-1.08	15.59	0.0	1.9763227720841905
28	4	2018	1.41	25.73	0.0	2.5097369136736374
29	4	2018	5.39	20.41	1.2	2.231540256651625
30	4	2018	0.08	11.41	0.0	1.632928645151022
1	5	2018	-2.61	16.24	0.0	1.940489796084709
2	5	2018	1.5	18.05	0.56	2.0900897974160397
3	5	2018	5.06	20.8	0.0	2.277595418175617
4	5	2018	2.49	23.16	0.0	2.418980760059882
5	5	2018	3.23	24.15	0.0	2.486273411548713
6	5	2018	4.24	27.21	0.0	2.678202478680436
7	5	2018	9.39	26.58	0.0	2.661303010608781
8	5	2018	6.72	17.66	3.94	1.8618248751787
9	5	2018	1.59	13.39	0.0	1.7657478527259216
10	5	2018	-0.24	10.5	2.64	1.3347049021985566
11	5	2018	3.47	11.26	1.11	1.3799421043179625
12	5	2018	1.41	20.19	0.0	2.2515412267962143
13	5	2018	6.42	26.13	0.0	2.6578687841184188
14	5	2018	2.65	24.37	0.0	2.52098085270147
15	5	2018	10.5	31.38	0.0	2.9964231509618378
16	5	2018	8.91	26.14	2.15	2.4212035637577833
17	5	2018	6.43	13.13	2.43	0.9233783221066694
18	5	2018	2.74	18.69	0.0	2.139207436293455
19	5	2018	2.8	22.09	0.0	2.3782835819628176
20	5	2018	3.69	24.86	0.0	2.566744062622432
21	5	2018	10.5	30.11	0.0	2.917648906646635
22	5	2018	10.38	27.16	0.0	2.6958012765532904
23	5	2018	10.12	29.68	3.15	2.646757587373893
24	5	2018	13.15	25.28	10.08	2.094405594755659
25	5	2018	11.05	25.24	0.0	2.520041678671516
26	5	2018	9.77	28.63	6.49	2.525972488415713
27	5	2018	9.41	25.11	0.0	2.526623738939116
28	5	2018	8.46	30.31	0.0	2.9695084842110586
29	5	2018	13.24	25.83	0.0	2.359297964617152
30	5	2018	9.53	22.51	7.03	1.7811942384031996
31	5	2018	9.1	13.5	0.0	0.4938370438105284
1	6	2018	7.93	12.66	7.71	0.4555625307595353
2	6	2018	6.57	16.72	0.0	1.501196443329413
3	6	2018	6.68	23.32	0.0	2.459911217821106
4	6	2018	9.4	26.09	3.27	2.230294909801433
5	6	2018	8.84	20.33	0.0	1.9324040143479269
6	6	2018	5.74	27.07	0.0	2.804183672185952
7	6	2018	8.23	26.74	0.0	2.7601349987990487
8	6	2018	13.22	23.14	0.0	1.881916896322272
9	6	2018	13.38	29.37	2.08	2.346887298098493
10	6	2018	12.95	25.64	0.0	2.3160430877167695
11	6	2018	7.23	17.87	1.39	1.6618748150217746
12	6	2018	7.58	20.6	0.0	2.0509360307413877
13	6	2018	6.8	25.41	0.0	2.6556898800589086
14	6	2018	8.42	23.98	1.45	2.461117241321112
15	6	2018	9.23	23.36	0.0	2.32845614275432
16	6	2018	6.8	21.71	0.0	2.254210916418882
17	6	2018	8.06	25.37	0.0	2.6184834615941015
18	6	2018	8.59	27.46	0.0	2.815540016720689
19	6	2018	9.77	27.82	0.0	2.82645284581579
20	6	2018	11.26	29.82	0.0	2.9865453587413153
21	6	2018	12.3	29.79	0.0	2.946710402563947
22	6	2018	13.94	29.11	8.19	2.332997768565326
23	6	2018	13.21	26.37	0.0	2.401986542319803
24	6	2018	15.92	26.45	16.15	1.645549160551498
25	6	2018	14.56	29.62	0.0	2.5954438032421057
26	6	2018	12.51	24.81	0.0	2.091951017743377
