Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.31	-13.35	0.0	0.1800592744636703
2	1	2018	-21.02	-4.91	0.0	0.3105418202091185
3	1	2018	-14.91	-2.78	0.0	0.319274550711903
4	1	2018	-14.08	-5.99	0.0	0.2150610801342818
5	1	2018	-13.89	-6.55	0.0	0.1960015227095918
6	1	2018	-11.75	1.36	0.0	0.4096513390143534
7	1	2018	-8.17	1.88	0.0	0.3663643830840508
8	1	2018	-9.6	-2.02	0.0	0.2551183165658154
9	1	2018	-10.94	0.31	0.0	0.3637297029775425
10	1	2018	-23.82	-15.02	0.26	0.1319320902105554
11	1	2018	-29.05	-21.68	0.0	0.0747604944403027
12	1	2018	-31.15	-19.66	0.0	0.1074158536213919
13	1	2018	-27.64	-8.2	0.0	0.2616261296996219
14	1	2018	-22.59	-9.29	0.0	0.2312737689929638
15	1	2018	-29.31	-15.82	0.0	0.1501025347071848
16	1	2018	-21.3	-0.53	0.0	0.4229586625701003
17	1	2018	-9.33	4.29	0.0	0.519224843662253
18	1	2018	-7.46	8.28	0.0	0.7027791304702072
19	1	2018	-4.91	4.72	0.0	0.4176048047256692
20	1	2018	-8.04	1.16	0.0	0.3485282953331848
21	1	2018	-12.07	-0.91	0.0	0.353782576686089
22	1	2018	-11.18	4.35	0.0	0.582607526546724
23	1	2018	-10.72	-0.09	0.0	0.3616654791359114
24	1	2018	-10.81	-2.68	0.0	0.2717037340217529
25	1	2018	-9.44	-0.74	0.0	0.3136774043147156
26	1	2018	-12.41	-5.87	0.51	0.2002381478978883
27	1	2018	-20.26	-13.14	0.0	0.139483105195405
28	1	2018	-22.45	-14.16	0.0	0.1438920652500071
29	1	2018	-23.14	-2.86	0.0	0.395845549805475
30	1	2018	-12.39	3.97	0.0	0.6276086595783708
31	1	2018	-23.01	-13.16	0.0	0.1712706747445021
1	2	2018	-26.31	-14.86	0.0	0.1639687893047371
2	2	2018	-21.71	-16.8	2.92	0.0831018736942517
3	2	2018	-27.32	-20.38	0.83	0.087873135535716
4	2	2018	-28.87	-16.4	0.0	0.1534689881274638
5	2	2018	-26.51	-15.23	0.0	0.1624565200725983
