Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.41	-13.27	0.0	0.1812409340549838
2	1	2018	-20.75	-4.49	0.0	0.319155159558495
3	1	2018	-14.03	-2.01	0.0	0.3312100113847194
4	1	2018	-13.58	-5.2	0.0	0.2299302864179104
5	1	2018	-13.87	-6.03	0.0	0.2109991579358522
6	1	2018	-11.86	1.54	0.0	0.4176877564928174
7	1	2018	-8.36	1.88	0.0	0.3708413174291266
8	1	2018	-9.74	-1.79	0.0	0.2667239495364125
9	1	2018	-10.87	0.6	0.0	0.3733039843693306
10	1	2018	-23.68	-15.9	0.38	0.1162520741177394
11	1	2018	-29.01	-21.7	0.0	0.0744198845758427
12	1	2018	-31.35	-19.63	0.0	0.108587096560987
13	1	2018	-27.21	-7.87	0.0	0.2677319637174395
14	1	2018	-22.3	-8.71	0.0	0.241747249423441
15	1	2018	-29.32	-14.95	0.0	0.1619277022353751
16	1	2018	-20.9	0.33	0.0	0.4444326231958934
17	1	2018	-8.87	3.97	0.0	0.4716263880290088
18	1	2018	-7.19	8.3	0.0	0.6269606381947298
19	1	2018	-4.99	4.64	0.0	0.4165901978305249
20	1	2018	-8.21	1.15	0.0	0.3527493695069233
21	1	2018	-11.99	-0.68	0.0	0.3604751907191544
22	1	2018	-10.89	4.54	0.0	0.530555908659684
23	1	2018	-11.02	0.57	0.0	0.3912569598114229
24	1	2018	-10.63	-1.93	0.0	0.2952954034771969
25	1	2018	-9.23	-0.7	0.0	0.3108031631983651
26	1	2018	-12.38	-6.07	0.57	0.1932472809151941
27	1	2018	-19.42	-13.01	0.0	0.1311750512435106
28	1	2018	-21.57	-13.83	0.57	0.1414306533249185
29	1	2018	-22.53	-2.21	0.0	0.4001129602199036
30	1	2018	-12.03	4.03	0.0	0.5654172849592087
31	1	2018	-22.83	-13.19	0.0	0.1694791913217989
1	2	2018	-25.75	-14.49	0.0	0.1672457876649378
2	2	2018	-21.6	-16.9	3.54	0.07994450573432
3	2	2018	-27.41	-20.31	1.04	0.089623449680966
4	2	2018	-28.97	-16.29	0.0	0.1557324154271847
5	2	2018	-26.8	-15.22	0.0	0.1644835845313891
6	2	2018	-28.21	-17.42	0.0	0.1379276054341857
7	2	2018	-27.54	-13.64	0.0	0.1942952150743911
8	2	2018	-26.57	-17.1	0.0	0.1347943578688257
9	2	2018	-28.76	-15.93	0.0	0.1640746405214985
10	2	2018	-21.28	-9.24	0.0	0.2606494375094499
11	2	2018	-27.64	-14.99	0.0	0.1763748081290874
12	2	2018	-32.51	-12.5	0.0	0.2171410270304867
13	2	2018	-19.03	2.19	0.0	0.6594356902522944
14	2	2018	-13.69	1.18	2.08	0.5517513278826416
15	2	2018	-26.82	-12.78	0.0	0.2152988024932912
16	2	2018	-21.1	-3.9	0.0	0.4525779596841811
17	2	2018	-19.23	-9.94	0.0	0.2319281350315996
18	2	2018	-22.79	-12.57	0.0	0.2003073637872183
19	2	2018	-27.75	-12.75	0.0	0.2316648778864397
20	2	2018	-23.54	-11.71	0.0	0.2402940270725707
21	2	2018	-29.48	-9.3	0.0	0.3082670507691811
22	2	2018	-24.77	-8.73	0.0	0.337719985977132
23	2	2018	-19.74	-5.9	0.0	0.423257995955814
24	2	2018	-16.26	-1.69	0.0	0.5904222178174254
25	2	2018	-16.89	-0.75	0.0	0.6362316193643508
26	2	2018	-14.89	-4.37	0.0	0.4438559738102165
27	2	2018	-14.69	-1.17	0.0	0.6204280451736147
28	2	2018	-13.52	0.64	0.0	0.7202004077244111
1	3	2018	-17.98	-1.78	0.0	0.6171287049056954
2	3	2018	-13.12	-3.52	0.0	0.4851406697670923
3	3	2018	-7.46	-3.56	3.03	0.1672124192526935
4	3	2018	-10.89	-4.91	7.52	0.2205105625448763
5	3	2018	-14.6	-8.54	0.0	0.2016815958960661
6	3	2018	-17.61	-7.62	0.0	0.3437400862282481
7	3	2018	-23.66	-6.25	0.0	0.4430960936588189
8	3	2018	-24.23	-7.63	0.0	0.4023472899085702
9	3	2018	-12.56	-0.34	0.0	0.6769550502398428
10	3	2018	-12.16	-1.21	0.0	0.6180731052231783
11	3	2018	-13.97	2.63	0.0	0.8662224373433578
12	3	2018	-15.82	-0.71	0.0	0.7015090163491737
13	3	2018	-15.81	2.33	0.0	0.852651177507029
14	3	2018	-15.67	-1.01	0.0	0.7002979398760811
15	3	2018	-9.91	-2.47	0.0	0.4757095629850798
16	3	2018	-6.82	2.16	0.0	0.7762679865822733
17	3	2018	-4.07	0.54	2.73	0.2525199579164729
18	3	2018	-5.69	1.49	0.9	0.6346031718938066
19	3	2018	-8.74	0.25	0.0	0.6811722783123347
20	3	2018	-8.83	2.37	0.0	0.874518191019668
21	3	2018	-10.84	2.54	0.0	0.9284876136842116
22	3	2018	-8.82	1.3	0.0	0.8072129999303104
23	3	2018	-5.05	1.45	4.22	0.4747833449650385
24	3	2018	-9.63	3.02	0.0	0.9736181666639978
