Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.05	-15.0	0.0	0.1583872110618252
2	1	2018	-21.48	-6.5	0.0	0.2761759018833528
3	1	2018	-17.04	-5.67	0.0	0.2635975750707635
4	1	2018	-14.75	-8.13	0.0	0.1671130062373114
5	1	2018	-13.82	-8.81	0.0	0.1314302375981875
6	1	2018	-13.7	-1.23	0.0	0.3507469762931725
7	1	2018	-9.53	0.53	0.0	0.3442345495962428
8	1	2018	-10.08	-2.79	0.0	0.2391762119499354
9	1	2018	-14.38	-3.59	0.0	0.2915843351844311
10	1	2018	-25.22	-15.59	0.0	0.1329313111196309
11	1	2018	-30.44	-22.38	0.0	0.0748925275997021
12	1	2018	-31.73	-21.07	0.0	0.0939356448380309
13	1	2018	-28.41	-10.71	0.0	0.2196237473536636
14	1	2018	-24.28	-11.77	0.0	0.1926213234923538
15	1	2018	-30.43	-16.91	0.0	0.1381829920858348
16	1	2018	-20.68	-4.27	0.0	0.3308024671006746
17	1	2018	-10.94	4.59	0.0	0.562455411141946
18	1	2018	-8.33	6.69	0.0	0.6368198915975944
19	1	2018	-5.01	3.36	0.0	0.3600850782128101
20	1	2018	-8.18	-0.17	0.0	0.3000192645229868
21	1	2018	-11.39	-3.4	0.0	0.2566978114228973
22	1	2018	-10.66	-0.71	0.0	0.3373954393184709
23	1	2018	-9.62	-3.36	0.0	0.2191926624176178
24	1	2018	-10.6	-5.23	0.0	0.1783917349949033
25	1	2018	-11.15	-4.23	7.3	0.2166969372342172
26	1	2018	-13.66	-9.19	2.99	0.1199737860239618
27	1	2018	-22.87	-13.93	0.0	0.1524208301193421
28	1	2018	-25.79	-16.83	0.33	0.1261113410883785
29	1	2018	-26.29	-7.95	1.16	0.2785319105075125
30	1	2018	-13.25	1.18	0.63	0.4595802104860007
31	1	2018	-24.44	-13.91	0.0	0.1684025647463723
1	2	2018	-28.81	-17.76	0.76	0.1320484976702816
2	2	2018	-23.0	-18.97	1.85	0.0659510242831578
3	2	2018	-28.04	-21.86	0.0	0.0738800011053987
4	2	2018	-27.85	-17.27	0.0	0.1371082360122098
5	2	2018	-25.94	-16.19	0.0	0.1440617342111233
6	2	2018	-26.92	-17.1	0.0	0.1364209782280141
7	2	2018	-29.34	-16.73	0.0	0.1528734239253729
8	2	2018	-27.77	-17.85	0.0	0.1310260092252355
9	2	2018	-28.17	-15.6	0.0	0.1673184056933465
10	2	2018	-20.03	-9.65	0.0	0.2343720524882799
11	2	2018	-28.88	-16.36	0.0	0.1600244665492277
12	2	2018	-31.84	-13.64	0.0	0.2015760623917882
13	2	2018	-17.93	1.52	0.0	0.6387305906048149
14	2	2018	-16.45	0.85	0.86	0.6289945623035278
15	2	2018	-29.53	-13.99	0.0	0.200229898571744
16	2	2018	-21.09	-6.52	0.0	0.3696816805678935
17	2	2018	-19.45	-11.2	0.0	0.1963781690296689
18	2	2018	-23.98	-13.63	0.0	0.1890651399440557
19	2	2018	-28.69	-14.82	0.0	0.1908114951028752
20	2	2018	-24.97	-12.91	0.0	0.2178494228713948
21	2	2018	-31.24	-11.82	0.0	0.2493842802665365
22	2	2018	-24.05	-6.44	0.0	0.3981942687815885
23	2	2018	-21.4	-6.36	0.0	0.4066780988981382
24	2	2018	-16.24	-2.23	0.0	0.5579315236438404
25	2	2018	-16.06	-2.74	0.0	0.5418168659621333
26	2	2018	-16.34	-5.05	0.0	0.436651672730212
27	2	2018	-15.28	-2.82	0.0	0.5426209272301652
28	2	2018	-14.44	-0.1	0.0	0.6859152497602711
1	3	2018	-17.94	-4.41	0.0	0.5043301737314523
2	3	2018	-16.9	-5.86	0.0	0.4309530046936091
3	3	2018	-10.1	-4.8	3.8	0.2017842096857181
4	3	2018	-11.17	-5.49	5.47	0.2062958274849519
5	3	2018	-12.91	-8.65	0.82	0.1529665850051689
6	3	2018	-17.06	-6.59	0.0	0.3611032617996255
7	3	2018	-24.08	-7.8	0.0	0.3766668876058482
8	3	2018	-24.1	-7.98	0.0	0.3740700498394457
9	3	2018	-16.43	-4.59	0.0	0.4625317727247275
10	3	2018	-12.02	-1.45	0.0	0.5617228694196063
11	3	2018	-14.99	1.34	0.0	0.7621335660641309
12	3	2018	-16.61	-0.91	0.0	0.6597224707452062
13	3	2018	-15.91	0.25	0.0	0.7203564681896393
14	3	2018	-15.86	-0.53	0.0	0.6911622031415124
15	3	2018	-12.45	-3.84	0.0	0.4426723379556626
16	3	2018	-8.9	0.89	0.0	0.696957026840915
17	3	2018	-4.31	-0.37	0.81	0.2369009705309649
18	3	2018	-7.36	-0.98	0.0	0.4572952820978261
19	3	2018	-8.82	-1.71	0.0	0.4896741231829224
20	3	2018	-6.9	0.96	0.0	0.657558548053119
