Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.12	-13.27	0.0	0.1810984956125969
2	1	2018	-21.96	-5.42	0.0	0.3025366835504393
3	1	2018	-15.68	-3.48	0.0	0.3080855334317594
4	1	2018	-14.35	-6.58	0.0	0.2035590664047458
5	1	2018	-13.91	-7.05	0.0	0.1827246898515231
6	1	2018	-11.93	0.93	0.0	0.397819186320722
7	1	2018	-8.23	1.32	0.0	0.3467914476951804
8	1	2018	-9.54	-2.2	0.0	0.2478336638467968
9	1	2018	-11.11	-0.51	0.0	0.3392604461481671
10	1	2018	-23.79	-15.53	0.16	0.1235939542557298
11	1	2018	-29.0	-21.69	0.0	0.0745500687814198
12	1	2018	-30.95	-20.22	0.0	0.1006201947793328
13	1	2018	-27.95	-8.48	0.0	0.2565570988565435
14	1	2018	-22.61	-10.5	0.0	0.2076624316902198
15	1	2018	-29.35	-16.15	0.0	0.145830307954849
16	1	2018	-21.38	-1.51	0.0	0.3990938825250333
17	1	2018	-10.16	4.19	0.0	0.5455626377051717
18	1	2018	-7.74	7.8	0.0	0.7000377652300709
19	1	2018	-4.77	4.26	0.0	0.3967969316983761
20	1	2018	-7.73	1.05	0.0	0.3377671080951798
21	1	2018	-12.06	-1.31	0.0	0.3406031417329981
22	1	2018	-11.32	3.41	0.0	0.5556910253606459
23	1	2018	-10.42	-0.82	0.0	0.3303169335570915
24	1	2018	-10.78	-3.35	0.0	0.2485908049345266
25	1	2018	-9.65	-1.16	0.0	0.3032068806369771
26	1	2018	-12.53	-6.78	0.77	0.1744313207808995
27	1	2018	-21.06	-13.64	0.0	0.1392010483163546
28	1	2018	-23.29	-14.56	0.0	0.1446532399056286
29	1	2018	-23.84	-3.42	0.0	0.3880389885020018
30	1	2018	-12.61	2.99	0.0	0.6059437212442926
31	1	2018	-22.97	-14.02	0.0	0.1546767806165923
1	2	2018	-26.97	-15.55	0.0	0.1564471910051282
2	2	2018	-22.1	-17.37	2.8	0.078157423493387
3	2	2018	-27.14	-20.69	1.01	0.0824878795136142
4	2	2018	-28.62	-16.51	0.0	0.1514786631667315
5	2	2018	-26.37	-15.59	0.0	0.1564090019061583
6	2	2018	-27.65	-17.09	0.0	0.1403719635436261
7	2	2018	-28.22	-14.6	0.0	0.1810014435712427
8	2	2018	-27.01	-17.05	0.0	0.1386782661623414
9	2	2018	-28.31	-15.85	0.0	0.1637695928263174
10	2	2018	-20.8	-9.72	0.0	0.2416901904469747
11	2	2018	-27.68	-16.09	0.0	0.1592515741386357
12	2	2018	-32.02	-12.92	0.0	0.2119021907329965
13	2	2018	-18.9	1.72	0.0	0.6450469353996873
14	2	2018	-14.5	1.18	0.91	0.6516718605294243
15	2	2018	-27.84	-13.44	0.0	0.20741275011105
16	2	2018	-21.54	-4.74	0.0	0.4355913410642333
17	2	2018	-18.97	-10.42	0.0	0.2104808553626874
18	2	2018	-22.53	-12.38	0.0	0.2049121366438107
19	2	2018	-27.82	-13.63	0.0	0.2138070813397407
20	2	2018	-23.52	-11.87	0.0	0.2382361536984281
21	2	2018	-29.98	-10.35	0.0	0.2852648670033675
22	2	2018	-24.86	-8.29	0.0	0.3510541708580707
23	2	2018	-20.58	-6.46	0.0	0.4082132446848807
24	2	2018	-17.22	-1.65	0.0	0.596244425206056
25	2	2018	-16.1	-1.52	0.0	0.6039546130403612
26	2	2018	-15.37	-4.25	0.0	0.4651936357239092
27	2	2018	-15.44	-1.28	0.0	0.6240229720019597
28	2	2018	-13.68	0.82	0.0	0.7350799779876186
1	3	2018	-17.46	-2.33	0.0	0.597354411696698
2	3	2018	-14.48	-4.09	0.0	0.4838022016509302
3	3	2018	-8.48	-4.2	4.66	0.1752376504922944
4	3	2018	-10.66	-4.98	6.92	0.2115021902981062
5	3	2018	-13.36	-8.61	0.31	0.1671550558929094
6	3	2018	-16.77	-7.03	0.0	0.3771004093153651
7	3	2018	-23.68	-6.76	0.0	0.4399517173444101
8	3	2018	-24.29	-8.66	0.0	0.3827061205020176
9	3	2018	-14.86	-2.13	0.0	0.6299740401328511
10	3	2018	-11.96	-1.69	0.0	0.6136513830360337
11	3	2018	-14.51	2.13	0.0	0.8653949139575526
12	3	2018	-16.15	-1.24	0.0	0.7004152198822802
13	3	2018	-16.16	1.39	0.0	0.8295240736880938
14	3	2018	-16.07	-1.06	0.0	0.7224056788930892
15	3	2018	-11.99	-3.27	0.0	0.5359749133254271
16	3	2018	-8.29	2.08	0.0	0.8676869212784499
17	3	2018	-5.21	0.41	0.56	0.5210152158851467
18	3	2018	-6.36	1.13	0.0	0.7147156577882303
19	3	2018	-8.51	-0.21	0.0	0.7046727979451793
20	3	2018	-7.56	1.8	0.0	0.8678573629983777
21	3	2018	-10.2	2.51	0.0	0.991835830731212
22	3	2018	-9.48	0.72	0.0	0.8556034472412337
23	3	2018	-4.29	0.22	3.76	0.3278302913379156
24	3	2018	-8.16	3.04	0.0	1.0229494407588942
25	3	2018	-6.87	1.75	0.0	0.8918618254748782
26	3	2018	-8.46	4.24	0.0	1.1461839072015785
27	3	2018	-10.09	3.98	0.0	1.1253426044217008
28	3	2018	-13.88	-3.33	0.5	0.705879043601681
29	3	2018	-20.55	-8.02	0.61	0.5075200097339433
30	3	2018	-24.12	-12.4	0.0	0.3558721702280643
31	3	2018	-21.95	-9.44	0.0	0.4694696484274853
1	4	2018	-18.39	-5.38	0.0	0.6513492769519462
2	4	2018	-20.38	-5.63	0.0	0.6329910287376848
3	4	2018	-16.27	-3.61	0.0	0.7436428536150193
4	4	2018	-18.28	-2.56	0.0	0.7857945223562747
5	4	2018	-18.28	-8.2	0.0	0.5054305869175523
6	4	2018	-22.25	-8.98	0.0	0.5016565939746642
7	4	2018	-21.47	-5.21	0.0	0.6588092947008519
8	4	2018	-13.49	-2.8	0.23	0.7996345759512055
9	4	2018	-8.68	0.7	0.0	0.9854391646684254
10	4	2018	-10.78	6.51	0.28	1.293374672412631
11	4	2018	-3.41	1.13	1.35	0.6633857674258616
12	4	2018	-5.48	-0.5	0.0	0.6433946168378564
13	4	2018	-6.03	0.66	0.0	0.8925288593640561
14	4	2018	-4.49	5.94	0.0	1.338970986001832
15	4	2018	-4.03	7.82	0.0	1.4611612225064867
16	4	2018	-1.95	4.23	1.86	1.0829407442092165
17	4	2018	-1.84	1.5	5.8	0.3326952095070416
18	4	2018	-4.75	8.72	0.0	1.527797089917014
19	4	2018	-2.57	11.1	0.0	1.6844708404061073
20	4	2018	-0.89	16.89	0.0	2.0470498284232055
21	4	2018	1.01	18.98	0.0	2.1944467720103495
22	4	2018	2.73	13.81	0.0	1.8408412638536584
23	4	2018	-0.46	13.14	0.0	1.8213869593393393
24	4	2018	-1.38	19.84	0.0	2.212905204153732
25	4	2018	2.89	17.25	0.0	2.0276746705709505
26	4	2018	-0.72	21.68	0.0	2.254221193555251
27	4	2018	-0.78	15.6	0.0	1.9149436974799416
28	4	2018	0.48	25.75	0.0	2.4986985816640326
29	4	2018	5.74	20.62	0.0	2.2478969648540983
30	4	2018	0.06	11.48	0.0	1.6400819779503009
1	5	2018	-3.33	16.07	0.0	1.9237245646219108
2	5	2018	1.85	17.77	0.0	2.0746907972118005
3	5	2018	5.66	21.31	0.0	2.312172030073014
4	5	2018	3.95	23.76	0.0	2.473816116350959
5	5	2018	4.58	24.46	0.0	2.5218905033519956
6	5	2018	4.13	27.02	0.0	2.671118747792031
7	5	2018	10.97	26.67	0.0	2.653538024721715
8	5	2018	7.82	17.44	4.92	1.795015919685413
9	5	2018	2.32	13.4	0.0	1.757133877628411
10	5	2018	1.21	11.56	2.68	1.3714733340058871
11	5	2018	4.3	11.19	2.58	0.9676272305252812
12	5	2018	2.29	18.39	0.0	2.139198221742728
13	5	2018	6.32	26.27	0.0	2.671737295785681
14	5	2018	3.5	24.11	0.0	2.518329648943073
15	5	2018	11.09	31.65	0.0	3.0200582918387626
16	5	2018	8.87	27.07	0.0	2.711954967568334
17	5	2018	7.16	14.4	3.19	1.06293568509618
18	5	2018	4.13	18.11	0.0	2.0872751625356214
19	5	2018	2.47	21.71	0.0	2.358569192621249
20	5	2018	2.67	24.7	0.0	2.55645438332393
21	5	2018	9.64	29.9	0.0	2.918060838989979
22	5	2018	11.01	27.17	0.0	2.69654404114761
23	5	2018	9.04	29.34	5.9	2.638060693113595
24	5	2018	12.11	25.12	3.73	2.112170363763316
25	5	2018	10.8	26.56	0.0	2.662059909114137
26	5	2018	10.18	29.83	2.43	2.676152629232718
27	5	2018	10.54	25.37	0.0	2.577606407492987
28	5	2018	9.0	29.79	0.0	2.9438990257081437
29	5	2018	12.78	27.82	0.0	2.738954235820016
30	5	2018	10.72	24.34	5.75	2.047501835268869
31	5	2018	9.01	14.21	0.0	0.7359979113605866
1	6	2018	8.79	14.71	9.56	0.6496478452265105
2	6	2018	6.97	17.36	0.0	1.656447325875376
3	6	2018	7.17	23.61	0.0	2.5451600546342625
4	6	2018	9.28	27.28	1.83	2.808039320784384
5	6	2018	9.17	20.76	0.0	2.112701569563142
6	6	2018	6.32	27.04	0.0	2.808477547955433
7	6	2018	8.4	27.12	0.0	2.806712548878791
8	6	2018	13.18	22.74	0.0	1.9661183501835808
9	6	2018	12.87	29.43	0.0	2.9223076813682685
10	6	2018	14.06	25.36	0.0	2.332762719663145
11	6	2018	6.76	18.97	0.0	2.017699407307854
12	6	2018	7.14	21.71	0.0	2.378695774389151
13	6	2018	6.67	25.96	0.0	2.740793756081621
14	6	2018	8.88	23.14	1.72	2.4875456906064937
15	6	2018	8.77	23.35	0.0	2.506554263595212
