Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.22	-13.88	0.0	0.1727000811590451
2	1	2018	-20.23	-5.29	0.0	0.2973404957453933
3	1	2018	-14.99	-3.39	0.0	0.3019697503313642
4	1	2018	-14.13	-6.53	0.0	0.2009659045712443
5	1	2018	-14.14	-7.47	0.0	0.1747928520375316
6	1	2018	-13.07	0.13	0.0	0.3857480233976179
7	1	2018	-9.01	0.92	0.0	0.3475407664744486
8	1	2018	-9.92	-2.56	0.0	0.2430341437335004
9	1	2018	-12.65	-1.62	0.0	0.3270670286323187
10	1	2018	-24.6	-16.04	0.33	0.1214546032072109
11	1	2018	-29.82	-21.96	0.0	0.0760262476889757
12	1	2018	-31.44	-20.16	0.0	0.1026931845767065
13	1	2018	-27.92	-9.28	0.0	0.2426563390099336
14	1	2018	-23.37	-10.06	0.0	0.2196949928819211
15	1	2018	-29.64	-16.01	0.0	0.1480876822351488
16	1	2018	-20.78	-1.83	0.0	0.3897033607837822
17	1	2018	-9.33	4.42	0.36	0.5364084714441714
18	1	2018	-7.86	7.9	0.0	0.6988061422541264
19	1	2018	-5.11	4.09	0.0	0.3945272279075175
20	1	2018	-8.21	0.39	0.0	0.3226877255368928
21	1	2018	-11.96	-2.31	0.0	0.3047284366065283
22	1	2018	-10.97	2.39	0.0	0.4957659703964321
23	1	2018	-10.66	-1.23	0.0	0.3192464464478141
24	1	2018	-10.51	-4.0	0.0	0.218723870920515
25	1	2018	-10.27	-2.81	0.0	0.2567005422204063
26	1	2018	-13.03	-7.66	0.82	0.1577027159526137
27	1	2018	-21.06	-13.25	0.0	0.147140952571928
28	1	2018	-23.47	-15.25	0.0	0.1334623555248278
29	1	2018	-24.12	-4.4	0.0	0.3552453836222519
30	1	2018	-12.67	2.57	0.0	0.5722229451902534
31	1	2018	-24.0	-13.5	0.0	0.1723355885230934
1	2	2018	-27.01	-16.05	0.0	0.1483622134510645
2	2	2018	-22.15	-17.91	2.17	0.0691019789619034
3	2	2018	-27.64	-20.98	1.21	0.0820695535144339
4	2	2018	-28.3	-16.82	0.0	0.1452553462284872
5	2	2018	-26.14	-15.41	0.0	0.1575659029292954
6	2	2018	-27.56	-17.5	0.0	0.1334469407038256
7	2	2018	-28.32	-15.13	0.0	0.1728134599071671
8	2	2018	-27.15	-17.41	0.0	0.1336269692991386
9	2	2018	-28.51	-15.79	0.0	0.1651085411565957
10	2	2018	-20.61	-9.14	0.0	0.2578385024628666
11	2	2018	-28.28	-15.52	0.0	0.1700576399063423
12	2	2018	-32.02	-12.97	0.0	0.2105501940758851
13	2	2018	-18.24	1.93	0.0	0.6537219087158777
14	2	2018	-15.51	1.26	1.5	0.649748354930734
15	2	2018	-28.29	-13.51	0.0	0.2058286546327469
16	2	2018	-21.28	-4.96	0.0	0.4260956358664978
17	2	2018	-19.21	-10.47	0.0	0.2121803129450175
18	2	2018	-23.21	-12.84	0.0	0.1982000405303522
19	2	2018	-27.87	-14.04	0.0	0.2035563764817802
20	2	2018	-23.75	-12.15	0.0	0.2302097394468767
21	2	2018	-30.39	-10.22	0.0	0.2842890072123794
22	2	2018	-24.59	-8.1	0.0	0.354010325410915
23	2	2018	-20.31	-5.84	0.0	0.4264706367799609
24	2	2018	-16.38	-1.68	0.0	0.5892853397827645
25	2	2018	-16.64	-1.98	0.0	0.5798345210349375
26	2	2018	-15.45	-4.71	0.0	0.43721540794654
27	2	2018	-15.09	-2.1	0.0	0.5754256694131409
28	2	2018	-13.93	0.39	0.0	0.7080878211526636
1	3	2018	-17.67	-3.29	0.0	0.5515293285327201
2	3	2018	-14.99	-4.44	0.0	0.4707225990642582
3	3	2018	-8.45	-4.13	3.46	0.1768988321779234
4	3	2018	-11.03	-5.08	5.66	0.2178413956329951
5	3	2018	-14.21	-8.78	0.94	0.182854354122331
6	3	2018	-17.59	-7.11	0.0	0.4048052000030628
7	3	2018	-23.73	-7.11	0.0	0.4386836089767943
8	3	2018	-23.98	-7.95	0.0	0.414685637054622
9	3	2018	-13.77	-2.57	0.0	0.6105592613420133
10	3	2018	-12.39	-1.14	0.0	0.6855333850103583
11	3	2018	-14.17	2.34	0.0	0.8977325012004299
12	3	2018	-15.68	-0.85	0.0	0.738630565814482
13	3	2018	-15.6	1.73	0.0	0.8686269903369175
14	3	2018	-15.39	-1.17	0.0	0.7373530601115965
15	3	2018	-10.97	-3.07	0.0	0.5378072915850972
16	3	2018	-7.45	1.6	0.0	0.8325256679491435
17	3	2018	-4.23	-0.21	1.9	0.3662376515653919
18	3	2018	-6.7	0.5	0.0	0.6813976946859075
19	3	2018	-9.09	-0.64	0.0	0.7050758440373459
20	3	2018	-7.8	1.53	0.0	0.8677000679809409
21	3	2018	-10.86	2.31	0.0	0.992123129638482
22	3	2018	-9.48	0.91	0.0	0.8844296757991733
23	3	2018	-4.72	0.59	4.17	0.4390374798068965
24	3	2018	-8.4	3.03	0.0	1.0199559467228805
25	3	2018	-6.55	1.53	0.75	0.8421056992351484
26	3	2018	-7.96	3.87	0.0	1.1027451444434413
27	3	2018	-10.49	2.02	0.37	1.0000709699374402
28	3	2018	-15.45	-2.61	0.35	0.7367109841721894
29	3	2018	-20.34	-7.91	0.56	0.4950250042904458
30	3	2018	-23.11	-12.21	0.0	0.3457353246801958
31	3	2018	-21.87	-9.4	0.0	0.4596259727578975
1	4	2018	-18.89	-5.46	0.0	0.6322723234897893
2	4	2018	-20.78	-5.27	0.0	0.6317305420689489
3	4	2018	-17.6	-4.57	0.0	0.6775886270267402
4	4	2018	-18.55	-3.02	0.0	0.7482758253888055
5	4	2018	-18.97	-8.88	0.0	0.4646701361954191
6	4	2018	-23.34	-9.09	0.0	0.4850879568947591
7	4	2018	-21.92	-4.74	0.0	0.6600627056211666
8	4	2018	-13.22	-2.6	0.0	0.7877322744763803
9	4	2018	-7.92	0.29	0.0	0.890378557328505
10	4	2018	-11.05	6.21	0.0	1.2739427003950583
11	4	2018	-3.54	0.88	1.05	0.6152251878497524
12	4	2018	-5.77	-0.68	0.0	0.6349715375295168
13	4	2018	-6.45	1.36	0.0	0.9951904488965716
14	4	2018	-2.96	6.88	0.0	1.3871776933895543
15	4	2018	-4.05	8.14	0.0	1.4778044921909692
16	4	2018	-0.99	5.04	2.14	0.8563475006752634
17	4	2018	-1.86	1.9	4.93	0.3879566600201676
18	4	2018	-5.19	9.9	0.0	1.586785975908686
19	4	2018	-1.83	12.32	0.0	1.7567675284725617
20	4	2018	-0.37	17.69	0.0	2.0936676566155454
21	4	2018	1.13	19.04	0.0	2.1929594816989537
22	4	2018	3.19	13.82	0.0	1.826589069815686
23	4	2018	-0.44	13.28	0.0	1.824635132784015
24	4	2018	-1.1	20.68	0.0	2.1796790623042424
25	4	2018	2.77	17.32	0.0	2.025680063860156
26	4	2018	-0.73	21.68	0.0	2.2483658637304207
27	4	2018	-0.75	16.49	0.0	1.9628192758816745
28	4	2018	1.55	26.74	0.0	2.566557695939514
29	4	2018	5.97	20.17	0.0	2.2049801633704087
30	4	2018	0.33	12.02	0.0	1.6696269008458902
1	5	2018	-2.74	16.93	0.0	1.9754171871583737
2	5	2018	1.03	18.6	0.0	2.118194653485418
3	5	2018	5.3	21.47	0.0	2.316777925140047
4	5	2018	3.53	23.86	0.0	2.4684913016706163
5	5	2018	4.44	24.54	0.0	2.518051611960421
6	5	2018	4.57	27.35	0.0	2.688881097236379
7	5	2018	10.52	26.72	0.0	2.654366298690485
8	5	2018	7.72	16.65	5.91	1.6566273111057337
9	5	2018	2.66	13.7	0.0	1.766703321795699
10	5	2018	2.04	10.5	2.47	1.1254465776330074
11	5	2018	3.99	10.46	1.3	1.1169428790590326
12	5	2018	1.98	19.94	0.0	2.237735758070913
13	5	2018	6.77	26.29	0.0	2.6679046655127885
14	5	2018	3.23	24.97	0.0	2.5628901584627934
15	5	2018	10.75	31.61	0.0	3.0105588904885208
16	5	2018	9.53	27.37	0.85	2.719867748633705
17	5	2018	7.12	14.17	3.38	1.0143030107033528
18	5	2018	3.45	18.62	0.0	2.1288731386296207
19	5	2018	2.65	22.24	0.0	2.389196774109453
20	5	2018	3.12	25.5	0.0	2.6050069444613344
21	5	2018	10.62	30.28	0.0	2.9318480710951538
22	5	2018	10.27	27.24	0.0	2.708397233781445
23	5	2018	9.91	29.94	3.93	2.667608925818209
24	5	2018	12.21	26.77	2.33	2.3470667117124626
25	5	2018	10.64	26.64	0.0	2.663289139404871
26	5	2018	9.86	29.9	2.09	2.6779054993546763
27	5	2018	9.4	25.63	0.0	2.615192195891708
28	5	2018	9.12	31.06	0.0	3.0199136276658547
29	5	2018	13.33	26.36	0.0	2.57897805757296
30	5	2018	9.75	22.97	6.22	1.9797465903237643
31	5	2018	9.08	13.99	0.0	0.6968601208935166
1	6	2018	8.33	13.41	7.3	0.4977601591980876
2	6	2018	7.19	18.05	0.0	1.7884428906879346
3	6	2018	7.25	23.9	0.0	2.5613867692126493
4	6	2018	9.55	27.69	2.83	2.545313858168132
5	6	2018	9.19	20.92	0.0	2.1623371937019
6	6	2018	6.19	27.44	0.0	2.82954796290587
7	6	2018	8.53	27.71	0.0	2.84292703537291
8	6	2018	13.2	24.87	0.0	2.3891281322816407
9	6	2018	13.0	30.68	0.0	3.007921911731129
10	6	2018	12.94	24.68	0.0	2.3564254443501915
11	6	2018	6.99	17.65	0.0	1.80514954043192
12	6	2018	7.26	21.78	0.0	2.396897696850103
13	6	2018	7.16	26.05	0.0	2.738842890731489
14	6	2018	8.74	23.95	1.09	2.563370990997106
15	6	2018	9.18	23.6	0.0	2.526692406108435
16	6	2018	7.07	21.76	0.0	2.40763522181969
17	6	2018	7.83	25.63	0.0	2.7053497355560148
18	6	2018	8.7	27.85	0.0	2.864324172009758
19	6	2018	10.47	27.6	0.0	2.831842567964246
20	6	2018	10.7	29.89	0.0	3.0033011103071225
21	6	2018	12.16	29.95	0.0	2.989056921085595
22	6	2018	14.02	29.15	0.0	2.8856145484467084
23	6	2018	12.84	27.21	7.25	2.422401641316037
24	6	2018	15.61	26.67	0.0	2.455551602692725
25	6	2018	14.21	29.91	0.0	2.9550028710493352
26	6	2018	12.25	24.69	0.0	2.50859354096004
27	6	2018	6.94	25.39	0.0	2.7142398670798964
28	6	2018	7.45	23.91	0.0	2.596266137653804
29	6	2018	9.87	23.73	0.0	2.5330286825922177
30	6	2018	12.04	24.89	5.85	2.0831258064836367
1	7	2018	11.2	20.1	9.22	1.3034781136170157
