Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.51	-13.4	0.0	0.1797815385138718
2	1	2018	-21.02	-4.54	0.0	0.319427362615082
3	1	2018	-14.15	-2.03	0.0	0.3323630263555713
4	1	2018	-13.71	-5.23	0.0	0.2311832368712899
5	1	2018	-13.78	-5.92	0.0	0.2127926806345476
6	1	2018	-11.52	1.83	0.0	0.423799714693535
7	1	2018	-8.16	2.11	0.0	0.3760768293912482
8	1	2018	-9.67	-1.64	0.0	0.2706441103976625
9	1	2018	-10.62	1.04	0.0	0.3844653842579343
10	1	2018	-23.61	-15.42	0.4	0.1237413330592241
11	1	2018	-28.95	-21.69	0.0	0.0742657865549515
12	1	2018	-31.32	-19.69	0.0	0.1079741067726414
13	1	2018	-27.24	-7.74	0.0	0.2703768426260348
14	1	2018	-22.31	-8.63	0.0	0.2437870701261644
15	1	2018	-29.31	-15.09	0.0	0.1602813956856842
16	1	2018	-21.0	0.23	0.0	0.4425474665721559
17	1	2018	-8.99	3.99	0.0	0.47529708309355
18	1	2018	-7.12	8.21	0.0	0.6260317572055671
19	1	2018	-4.95	4.75	0.0	0.4211442652596089
20	1	2018	-8.25	1.32	0.0	0.3607989156522274
21	1	2018	-12.01	-0.41	0.0	0.3704212308614013
22	1	2018	-10.93	4.69	0.0	0.5427030822799749
23	1	2018	-10.97	0.66	0.0	0.3939020961515904
24	1	2018	-10.66	-1.65	0.0	0.3059905089671866
25	1	2018	-9.08	-0.17	0.0	0.3280867383489315
26	1	2018	-12.29	-5.68	0.56	0.2042097558154617
27	1	2018	-19.35	-12.99	0.0	0.13072364822062
28	1	2018	-21.5	-13.66	0.51	0.1440749691893724
29	1	2018	-22.46	-2.22	0.0	0.4007135923271988
30	1	2018	-12.0	4.31	0.0	0.5829601837321747
31	1	2018	-22.72	-13.06	0.0	0.1713567705064506
1	2	2018	-25.85	-14.38	0.0	0.1697354347186558
2	2	2018	-21.55	-16.68	3.64	0.0835156977233365
3	2	2018	-27.43	-20.18	1.02	0.0916737287000299
4	2	2018	-29.04	-16.28	0.0	0.156276907648482
5	2	2018	-26.8	-15.27	0.0	0.1637702907119127
6	2	2018	-28.34	-17.31	0.0	0.1403611267561474
7	2	2018	-27.55	-13.52	0.0	0.196481118066002
8	2	2018	-26.66	-17.08	0.0	0.1357732645829741
