Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.44	-13.29	0.0	0.1810437571764123
2	1	2018	-21.11	-4.45	0.0	0.3214499162921452
3	1	2018	-13.88	-1.9	0.0	0.3327651661850507
4	1	2018	-13.44	-5.02	0.0	0.233127878832369
5	1	2018	-13.87	-5.91	0.0	0.2146026368656955
6	1	2018	-11.96	1.56	0.0	0.4200593786174652
7	1	2018	-8.51	1.64	0.0	0.3656590923294301
8	1	2018	-9.81	-1.72	0.0	0.2709119690306971
9	1	2018	-10.89	0.57	0.0	0.3725756850345874
10	1	2018	-23.77	-16.57	0.47	0.1058829418478512
11	1	2018	-29.06	-21.73	0.0	0.07451403217261
12	1	2018	-31.44	-19.92	0.0	0.1057061900763503
13	1	2018	-27.13	-7.76	0.0	0.2697358076752855
14	1	2018	-22.27	-8.86	0.0	0.2387788055380921
15	1	2018	-29.34	-14.8	0.0	0.1641047514381151
16	1	2018	-20.82	0.29	0.0	0.4436851321394487
17	1	2018	-8.85	3.79	0.0	0.464497773530439
18	1	2018	-7.11	8.1	0.0	0.6089312597219306
19	1	2018	-5.02	4.44	0.0	0.4090050226991055
20	1	2018	-8.23	1.15	0.0	0.3536308940502891
21	1	2018	-11.94	-0.61	0.0	0.3625636597132509
22	1	2018	-10.79	4.34	0.0	0.5225534164235294
23	1	2018	-11.12	0.73	0.0	0.398665781952417
24	1	2018	-10.56	-1.71	0.0	0.301867243503765
25	1	2018	-9.18	-0.78	0.0	0.3069232504527346
26	1	2018	-12.48	-6.46	0.63	0.1829664999417616
27	1	2018	-19.18	-13.06	0.0	0.1267135980467343
28	1	2018	-21.35	-13.76	0.6	0.1406297123002766
29	1	2018	-22.39	-2.03	0.0	0.4046472217952053
30	1	2018	-12.03	3.62	0.0	0.5329954389936831
31	1	2018	-22.95	-13.57	0.0	0.1631984432117892
1	2	2018	-25.82	-14.58	0.0	0.1662946042946049
2	2	2018	-21.7	-17.1	3.75	0.0777560020608911
3	2	2018	-27.45	-20.28	1.14	0.0906164075010987
4	2	2018	-28.99	-16.32	0.0	0.1555229470246357
5	2	2018	-26.93	-15.36	0.0	0.1631522719555277
6	2	2018	-28.23	-17.49	0.0	0.137223013873352
7	2	2018	-27.45	-13.51	0.0	0.1963873371413537
8	2	2018	-26.45	-17.08	0.0	0.1346814032732984
9	2	2018	-28.81	-16.24	0.0	0.1600202970843713
10	2	2018	-21.38	-9.41	0.0	0.24966933172223
11	2	2018	-27.66	-15.29	0.0	0.1720115200988868
12	2	2018	-32.6	-12.38	0.0	0.218763984475481
13	2	2018	-19.15	2.14	0.0	0.6409856754386802
14	2	2018	-13.55	1.11	2.24	0.5337761743223094
15	2	2018	-27.14	-12.79	0.0	0.2162768767038015
16	2	2018	-21.06	-3.92	0.0	0.4413571996771758
17	2	2018	-19.35	-10.26	0.0	0.2177872064866044
18	2	2018	-22.86	-12.72	0.0	0.1981918682159046
19	2	2018	-27.75	-13.06	0.0	0.2193333519023567
20	2	2018	-23.74	-11.87	0.0	0.2298083802428928
21	2	2018	-29.43	-9.65	0.0	0.2957356999489001
22	2	2018	-24.72	-8.81	0.0	0.3271251730280277
23	2	2018	-19.68	-6.24	0.0	0.3972697809175597
24	2	2018	-16.15	-1.68	0.0	0.5734480551423395
25	2	2018	-17.02	-0.83	0.0	0.6159445545812146
26	2	2018	-14.91	-4.47	0.0	0.4214089663533051
27	2	2018	-14.61	-1.44	0.0	0.5861355012619985
28	2	2018	-13.58	0.56	0.0	0.695435191287237
1	3	2018	-18.13	-1.85	0.0	0.5981872573681408
2	3	2018	-12.96	-3.81	0.0	0.4635806524930248
