Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.13	-13.72	0.0	0.1748703292503482
2	1	2018	-21.01	-5.42	0.0	0.2984737464924225
3	1	2018	-15.23	-3.49	0.0	0.3025103468254654
4	1	2018	-14.14	-6.56	0.0	0.2002787582190775
5	1	2018	-14.04	-7.37	0.0	0.1757431739643645
6	1	2018	-12.76	0.26	0.0	0.3866303749466298
7	1	2018	-8.8	0.93	0.0	0.3440165476312317
8	1	2018	-9.79	-2.46	0.0	0.2439513096515543
9	1	2018	-12.3	-1.43	0.0	0.3280423649763648
10	1	2018	-24.39	-16.13	0.33	0.1185473817566202
11	1	2018	-29.6	-21.93	0.0	0.0753024441741341
12	1	2018	-31.33	-20.35	0.0	0.1003970279725558
13	1	2018	-27.89	-9.11	0.0	0.2455594780958668
14	1	2018	-23.14	-10.51	0.0	0.2104145573731701
15	1	2018	-29.58	-16.02	0.0	0.148040868143006
16	1	2018	-20.95	-1.83	0.0	0.3901408259299859
17	1	2018	-9.73	4.25	0.32	0.5334689424835467
18	1	2018	-7.8	7.69	0.0	0.6812790675488232
19	1	2018	-4.98	4.01	0.0	0.3878907557529428
20	1	2018	-8.04	0.56	0.0	0.3253409419899313
21	1	2018	-11.88	-2.06	0.0	0.3118856770296639
22	1	2018	-10.98	2.44	0.0	0.4938854850887781
23	1	2018	-10.53	-1.19	0.0	0.3187748162887378
24	1	2018	-10.63	-3.83	0.0	0.2279456432897685
25	1	2018	-10.11	-2.41	0.0	0.2676325178032396
26	1	2018	-12.93	-7.65	1.13	0.1561414349117961
27	1	2018	-21.14	-13.5	0.0	0.143179466257964
28	1	2018	-23.52	-15.14	0.0	0.1362290218697645
29	1	2018	-24.14	-4.32	0.0	0.3550037105789767
30	1	2018	-12.65	2.41	0.0	0.557992402905291
31	1	2018	-23.72	-13.91	0.0	0.1629222771942972
1	2	2018	-27.2	-16.02	0.0	0.150028826290207
2	2	2018	-22.24	-17.92	2.6	0.0702219557216116
3	2	2018	-27.49	-20.95	1.22	0.0816609769199269
4	2	2018	-28.38	-16.78	0.0	0.1465310491940666
5	2	2018	-26.22	-15.55	0.0	0.1560831579641864
6	2	2018	-27.49	-17.37	0.0	0.1351968638816267
7	2	2018	-28.3	-15.04	0.0	0.1742930415295419
8	2	2018	-27.09	-17.32	0.0	0.1349299273502831
9	2	2018	-28.39	-15.89	0.0	0.1634605876625481
10	2	2018	-20.64	-9.47	0.0	0.2487453186828926
11	2	2018	-28.1	-15.95	0.0	0.1631470574373663
12	2	2018	-32.0	-12.94	0.0	0.2113990011173185
13	2	2018	-18.43	1.84	0.0	0.6513725861841637
14	2	2018	-15.19	1.15	1.43	0.6490338201892142
15	2	2018	-28.37	-13.5	0.0	0.2072235341464379
16	2	2018	-21.28	-5.01	0.0	0.4264291036371517
17	2	2018	-19.15	-10.59	0.0	0.207843358638658
18	2	2018	-23.03	-12.78	0.0	0.1990744837486799
19	2	2018	-27.87	-13.96	0.0	0.2063602801329328
20	2	2018	-23.82	-12.16	0.0	0.2319938992103822
21	2	2018	-30.3	-10.45	0.0	0.2812540775335235
22	2	2018	-24.57	-8.03	0.0	0.3576558783471276
23	2	2018	-20.4	-6.2	0.0	0.4159580777969669
24	2	2018	-16.58	-1.7	0.0	0.592097692026518
25	2	2018	-16.42	-1.83	0.0	0.5891378478109986
26	2	2018	-15.45	-4.6	0.0	0.4463193440100206
27	2	2018	-15.13	-1.95	0.0	0.5870858096807283
28	2	2018	-13.8	0.49	0.0	0.7167229462486624
1	3	2018	-17.59	-3.07	0.0	0.5636679654616796
2	3	2018	-14.92	-4.54	0.0	0.4666052503999829
3	3	2018	-8.63	-4.33	4.21	0.1743105388273185
4	3	2018	-10.97	-5.2	6.27	0.2117136870160739
5	3	2018	-13.95	-8.7	1.09	0.1798762526462132
6	3	2018	-17.28	-7.03	0.0	0.3815169929277062
7	3	2018	-23.7	-7.04	0.0	0.4264407771520382
8	3	2018	-24.04	-8.12	0.0	0.3953834017372238
9	3	2018	-14.19	-2.56	0.0	0.588387166637762
10	3	2018	-12.2	-1.26	0.0	0.6402837596343544
11	3	2018	-14.26	2.29	0.0	0.8655282175705765
12	3	2018	-15.81	-0.93	0.0	0.7075983794756671
13	3	2018	-15.69	1.59	0.0	0.8350887590603707
14	3	2018	-15.56	-1.09	0.0	0.7137305848570666
15	3	2018	-11.45	-3.26	0.0	0.506666018598564
16	3	2018	-7.86	1.73	0.0	0.8129677315721867
17	3	2018	-4.37	-0.06	1.39	0.3567859381796634
18	3	2018	-6.63	0.63	0.89	0.6554084449429904
19	3	2018	-8.95	-0.61	0.0	0.6554238722754024
20	3	2018	-7.68	1.6	0.0	0.8193706269285898
21	3	2018	-10.62	2.37	0.0	0.955668819930224
22	3	2018	-9.51	0.71	0.0	0.8243857862934973
23	3	2018	-4.55	0.32	4.03	0.3394544891315471
24	3	2018	-8.2	3.01	0.0	0.9831792622174677
25	3	2018	-6.61	1.61	1.34	0.8236122189486268
26	3	2018	-8.18	3.93	0.0	1.0765623803946562
27	3	2018	-10.38	2.25	0.0	0.9861568090066072
28	3	2018	-15.14	-3.03	0.44	0.6939583607460362
29	3	2018	-20.36	-8.31	0.62	0.4655563777503629
30	3	2018	-23.61	-12.22	0.0	0.3388625898420256
31	3	2018	-21.91	-9.42	0.0	0.445610107250563
1	4	2018	-18.75	-5.46	0.0	0.6153182380455318
2	4	2018	-20.69	-5.4	0.0	0.6124709985905537
3	4	2018	-17.25	-4.37	0.0	0.6685061696730998
4	4	2018	-18.48	-2.94	0.0	0.7355563853930471
5	4	2018	-18.8	-8.92	0.0	0.4426719776516334
6	4	2018	-23.0	-9.05	0.0	0.4750705434498059
7	4	2018	-21.79	-5.09	0.0	0.6350325829735085
8	4	2018	-13.5	-2.77	0.0	0.7553329490419243
9	4	2018	-8.42	0.39	0.0	0.8879570608441129
10	4	2018	-10.97	6.2	0.0	1.2769151391850817
11	4	2018	-3.62	0.8	1.33	0.5680076635207068
12	4	2018	-5.93	-0.84	0.0	0.5855914980573734
13	4	2018	-6.8	0.9	0.0	0.9187356679368912
14	4	2018	-3.71	6.38	0.0	1.3628540279078274
15	4	2018	-4.09	7.74	0.0	1.456405509359261
16	4	2018	-1.49	4.54	1.9	1.0058697608429352
17	4	2018	-1.95	1.59	5.35	0.31300202610916
18	4	2018	-4.95	9.3	0.0	1.5594271191336655
19	4	2018	-1.99	11.7	0.0	1.7224859906223773
20	4	2018	-0.53	17.11	0.0	2.063681395857321
21	4	2018	1.15	18.64	0.0	2.175339213083706
22	4	2018	2.98	13.51	0.0	1.8120112306796017
23	4	2018	-0.39	13.18	0.0	1.8241063078248416
24	4	2018	-1.12	20.24	0.0	2.239268787302714
25	4	2018	2.86	17.25	0.0	2.0956241726867457
26	4	2018	-0.69	21.57	0.0	2.2460595135712573
27	4	2018	-0.72	16.01	0.0	1.9378998173320756
28	4	2018	1.35	26.25	0.0	2.539789817801155
29	4	2018	5.92	20.29	0.0	2.2195771534880517
30	4	2018	0.32	11.65	0.0	1.6474472281473655
