Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-32.06	-14.48	0.0	0.166691545834379
2	1	2018	-21.81	-4.69	0.0	0.3193217619867186
3	1	2018	-14.5	-1.87	0.0	0.3422339684103867
4	1	2018	-14.5	-5.69	0.0	0.2313990737348175
5	1	2018	-13.75	-5.78	0.0	0.2163761474497592
6	1	2018	-10.91	2.68	0.0	0.4451618021388248
7	1	2018	-7.77	2.67	0.0	0.389448639560871
8	1	2018	-9.69	-1.48	0.0	0.2769412116978145
9	1	2018	-9.89	2.12	0.0	0.4119572786214737
10	1	2018	-23.58	-13.52	0.54	0.1567859189974625
11	1	2018	-28.99	-21.66	0.0	0.0749603098073584
12	1	2018	-31.52	-20.01	0.0	0.1052347454353917
13	1	2018	-27.73	-7.64	0.0	0.2725521986702449
14	1	2018	-22.64	-8.34	0.0	0.252049948072212
15	1	2018	-29.36	-15.76	0.0	0.1517469744443683
16	1	2018	-21.93	-0.45	0.0	0.427088223572242
17	1	2018	-9.6	4.06	0.0	0.4890323868477008
18	1	2018	-7.04	7.76	0.0	0.6260731720540011
19	1	2018	-5.15	5.06	0.0	0.4400686339112492
20	1	2018	-8.67	1.95	0.0	0.3946632618944517
21	1	2018	-12.34	0.23	0.0	0.3976058422618533
22	1	2018	-11.46	4.89	0.0	0.5780549926514899
23	1	2018	-11.2	1.0	0.0	0.4100702657997511
24	1	2018	-11.2	-0.99	0.0	0.340795131545314
25	1	2018	-8.95	1.16	0.0	0.37690468557815
26	1	2018	-12.22	-4.53	0.33	0.2404492681661071
27	1	2018	-19.11	-12.91	0.0	0.1290464832220185
28	1	2018	-21.54	-13.34	0.0	0.1511718379486176
29	1	2018	-22.42	-2.59	0.0	0.3932436779238512
30	1	2018	-12.82	4.88	0.0	0.6407910771469761
31	1	2018	-22.52	-12.58	0.0	0.1788456368889913
1	2	2018	-26.14	-14.3	0.0	0.1727316986590998
2	2	2018	-21.65	-16.0	4.03	0.097054171368515
3	2	2018	-27.94	-19.62	1.75	0.1030277057171635
4	2	2018	-29.34	-16.36	0.0	0.1560696709324013
5	2	2018	-26.96	-15.58	0.0	0.1594783704685046
6	2	2018	-28.97	-16.85	0.0	0.1495121703219886
7	2	2018	-27.68	-13.16	0.0	0.2027786606974403
8	2	2018	-27.28	-17.13	0.0	0.1386729272761542
9	2	2018	-29.39	-16.2	0.0	0.1623255347849702
10	2	2018	-21.64	-9.69	0.0	0.2494702297828565
11	2	2018	-27.97	-14.75	0.0	0.1815537817902268
12	2	2018	-33.0	-13.04	0.0	0.2096543323907132
13	2	2018	-19.52	1.94	0.0	0.6499684810271298
14	2	2018	-13.27	1.1	2.1	0.5459705550061061
15	2	2018	-25.57	-12.66	0.0	0.2130637055476347
16	2	2018	-20.99	-3.68	0.0	0.4663610619481906
17	2	2018	-18.48	-9.71	0.0	0.2274703945025045
18	2	2018	-22.96	-12.3	0.0	0.2123338061436048
19	2	2018	-28.03	-13.37	0.0	0.2213082593086789
20	2	2018	-23.53	-11.31	0.0	0.2556362628319037
21	2	2018	-28.63	-9.71	0.0	0.3071034308285569
22	2	2018	-25.31	-8.72	0.0	0.3422076198747729
23	2	2018	-19.88	-6.63	0.0	0.4021237881750871
24	2	2018	-15.89	-1.99	0.0	0.5844093452851015
25	2	2018	-16.57	-1.26	0.0	0.6244855301648555
26	2	2018	-14.59	-3.71	0.0	0.4853829891138293
27	2	2018	-14.46	-1.01	0.0	0.6387269828583488
28	2	2018	-13.76	0.92	0.0	0.748226835008841
1	3	2018	-18.25	-1.31	0.0	0.6452021536113302
2	3	2018	-12.61	-3.66	0.0	0.4643780105725866
3	3	2018	-7.58	-3.62	3.93	0.1691347309526643
4	3	2018	-10.14	-4.52	8.18	0.2156360881717
5	3	2018	-13.43	-8.88	1.4	0.1600016225443109
6	3	2018	-17.52	-7.9	0.0	0.3136291994395564
7	3	2018	-23.65	-5.43	0.0	0.4588610783304972
8	3	2018	-23.95	-7.69	0.0	0.3913342986147006
