Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.39	-13.33	0.0	0.1804475683835026
2	1	2018	-20.94	-4.74	0.0	0.3140835359737099
3	1	2018	-14.49	-2.39	0.0	0.3258040071974089
4	1	2018	-13.9	-5.63	0.0	0.222549316361635
5	1	2018	-13.84	-6.25	0.0	0.2040710647449108
6	1	2018	-11.64	1.59	0.0	0.4164422698417516
7	1	2018	-8.13	2.0	0.0	0.3708969686803745
8	1	2018	-9.62	-1.87	0.0	0.2608129183695431
9	1	2018	-10.79	0.66	0.0	0.3736655649968696
10	1	2018	-23.7	-15.19	0.28	0.1282539586903325
11	1	2018	-29.01	-21.69	0.0	0.0744900517615378
12	1	2018	-31.21	-19.63	0.0	0.1081587045935022
13	1	2018	-27.45	-7.99	0.0	0.2654408906748943
14	1	2018	-22.51	-8.99	0.0	0.237097898108133
15	1	2018	-29.28	-15.46	0.0	0.1550151723336876
16	1	2018	-21.16	-0.09	0.0	0.4341325603497799
17	1	2018	-9.11	4.15	0.0	0.4823340626974896
18	1	2018	-7.31	8.28	0.0	0.6608491217853579
19	1	2018	-4.93	4.75	0.0	0.419898253203791
20	1	2018	-8.14	1.24	0.0	0.3541751864564544
21	1	2018	-12.06	-0.69	0.0	0.3609091428706255
22	1	2018	-11.07	4.55	0.0	0.5601714549487373
23	1	2018	-10.83	0.29	0.0	0.3776419051725601
24	1	2018	-10.75	-2.28	0.0	0.2850895339170321
25	1	2018	-9.28	-0.49	0.0	0.3199964296035408
26	1	2018	-12.34	-5.76	0.51	0.2026497897497161
27	1	2018	-19.83	-13.07	0.0	0.1354203288763723
28	1	2018	-21.98	-13.92	0.42	0.1439385809319225
29	1	2018	-22.79	-2.53	0.0	0.3926448741879212
30	1	2018	-12.2	4.14	0.0	0.5992980855411837
31	1	2018	-22.87	-13.1	0.0	0.1714925676987803
1	2	2018	-26.08	-14.61	0.0	0.1668389934812894
2	2	2018	-21.63	-16.74	3.28	0.0832840172120409
3	2	2018	-27.36	-20.29	0.91	0.0893901997841943
4	2	2018	-28.95	-16.35	0.0	0.1547029994104952
5	2	2018	-26.66	-15.22	0.0	0.1636138909264231
6	2	2018	-28.16	-17.3	0.0	0.1393201374655068
7	2	2018	-27.72	-13.84	0.0	0.1914072866490588
8	2	2018	-26.81	-17.08	0.0	0.1365442641170917
9	2	2018	-28.69	-15.8	0.0	0.1657263131412135
10	2	2018	-21.17	-9.32	0.0	0.2584897441805233
11	2	2018	-27.66	-15.04	0.0	0.1754581966155941
12	2	2018	-32.4	-12.74	0.0	0.2140981285606412
13	2	2018	-18.8	2.12	0.0	0.6615486273864313
14	2	2018	-13.88	1.28	1.66	0.6542309643367856
15	2	2018	-26.66	-12.91	0.0	0.2148156049293849
16	2	2018	-21.21	-3.99	0.0	0.4602972735876923
17	2	2018	-18.92	-9.79	0.0	0.2336767218571174
18	2	2018	-22.68	-12.34	0.0	0.2067797562838795
19	2	2018	-27.78	-12.82	0.0	0.2312584061633134
20	2	2018	-23.32	-11.57	0.0	0.2443226337733459
21	2	2018	-29.5	-9.39	0.0	0.3073967615015339
22	2	2018	-24.87	-8.72	0.0	0.3395278717810567
23	2	2018	-19.97	-5.96	0.0	0.4242196433871855
24	2	2018	-16.36	-1.71	0.0	0.5931800206487605
25	2	2018	-16.59	-0.93	0.0	0.6318439253975523
26	2	2018	-14.92	-4.16	0.0	0.4602927954973893
27	2	2018	-14.89	-1.02	0.0	0.6336860347155171
28	2	2018	-13.52	0.86	0.0	0.7366348357900978
1	3	2018	-17.77	-1.78	0.0	0.6207595744127579
2	3	2018	-13.4	-3.49	0.0	0.4942012693583276
3	3	2018	-7.53	-3.58	3.32	0.1686796088737457
4	3	2018	-10.69	-4.7	7.24	0.2234462976379708
5	3	2018	-14.07	-8.67	0.62	0.1837482823270067
6	3	2018	-17.31	-7.47	0.0	0.3476712878822461
7	3	2018	-23.54	-6.23	0.0	0.4460049795038381
8	3	2018	-24.18	-7.76	0.0	0.4002483773785401
9	3	2018	-12.82	-0.7	0.0	0.6632683881291738
10	3	2018	-12.01	-1.47	0.0	0.6023691659220235
11	3	2018	-14.04	2.51	0.0	0.8649145795277229
12	3	2018	-15.91	-0.77	0.0	0.7033857579209173
13	3	2018	-15.86	2.2	0.0	0.8502335390048507
14	3	2018	-15.74	-0.98	0.0	0.7062628101715007
