Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-32.29	-14.85	0.0	0.1625643195722599
2	1	2018	-22.42	-4.82	0.0	0.3188523399115771
3	1	2018	-14.28	-2.25	0.0	0.3289915492761049
4	1	2018	-14.48	-5.45	0.0	0.238614707253776
5	1	2018	-13.67	-5.84	0.0	0.2138102300339801
6	1	2018	-10.7	2.95	0.0	0.4529384572680322
7	1	2018	-7.72	2.2	0.0	0.3711862326253413
8	1	2018	-9.7	-1.27	0.0	0.2856620153836895
9	1	2018	-9.89	1.8	0.0	0.4013582631305081
10	1	2018	-23.63	-13.73	0.6	0.153973617442169
11	1	2018	-29.0	-21.78	0.0	0.0740085762612418
12	1	2018	-31.66	-20.66	0.0	0.0988389618336668
13	1	2018	-27.69	-7.49	0.0	0.2756123374639603
14	1	2018	-22.82	-8.5	0.0	0.2499816847427654
15	1	2018	-29.4	-16.14	0.0	0.1472397568393032
16	1	2018	-21.94	-1.09	0.0	0.4124630875027015
17	1	2018	-10.12	3.57	0.0	0.4795734239380355
18	1	2018	-6.84	7.14	0.0	0.5837920278429064
19	1	2018	-5.14	4.49	0.0	0.415711859185594
20	1	2018	-8.81	1.67	0.0	0.3882950457197626
21	1	2018	-12.34	0.51	0.0	0.4082582775657983
22	1	2018	-11.43	4.3	0.0	0.5490784918520436
23	1	2018	-11.3	0.6	0.0	0.3988898549566921
24	1	2018	-11.26	-1.02	0.0	0.3418792934688289
25	1	2018	-8.79	1.55	0.0	0.3898461350301839
26	1	2018	-12.17	-4.75	0.37	0.2330737480490604
27	1	2018	-18.78	-13.02	0.0	0.1222238137230452
28	1	2018	-21.45	-13.09	0.0	0.1558874982977391
29	1	2018	-22.25	-2.62	0.0	0.3935191533516479
30	1	2018	-12.8	4.51	0.0	0.6206364358154054
31	1	2018	-22.47	-12.61	0.0	0.1784492301569196
1	2	2018	-26.18	-14.68	0.0	0.1672534131368614
2	2	2018	-21.77	-16.15	4.0	0.0962942155059372
3	2	2018	-28.07	-19.49	1.97	0.1061198740805722
4	2	2018	-29.33	-16.52	0.0	0.1543798940755181
5	2	2018	-27.01	-16.04	0.0	0.1529977600965833
6	2	2018	-29.13	-16.92	0.0	0.1495918860807966
7	2	2018	-27.59	-13.11	0.0	0.2039571175320725
8	2	2018	-27.23	-17.14	0.0	0.1388064523189522
9	2	2018	-29.52	-16.93	0.0	0.1527221814987923
10	2	2018	-21.84	-10.28	0.0	0.2341010670661268
11	2	2018	-28.09	-15.15	0.0	0.176217040836997
12	2	2018	-33.18	-13.7	0.0	0.2011929845960778
13	2	2018	-20.22	1.51	0.0	0.6277153667266415
14	2	2018	-13.58	1.13	2.13	0.5535767396040977
15	2	2018	-25.8	-13.13	0.0	0.2059741196779248
16	2	2018	-20.77	-3.95	0.0	0.4538731321551202
17	2	2018	-18.65	-10.25	0.0	0.2089774226009816
18	2	2018	-23.08	-12.59	0.0	0.2030849048618726
19	2	2018	-28.08	-14.05	0.0	0.2057150992576678
20	2	2018	-23.95	-11.88	0.0	0.2405154032560179
21	2	2018	-28.34	-10.34	0.0	0.2930395751557005
22	2	2018	-25.39	-9.16	0.0	0.3288638982765032
23	2	2018	-19.93	-7.4	0.0	0.3705053864464387
24	2	2018	-16.32	-2.2	0.0	0.5737620989647452
25	2	2018	-16.65	-1.76	0.0	0.5992525837209468
26	2	2018	-14.47	-3.85	0.0	0.472439537548087
27	2	2018	-14.48	-1.49	0.0	0.6100239093247213
28	2	2018	-13.74	0.36	0.0	0.7152451955914808
1	3	2018	-18.41	-1.37	0.0	0.639198719164247
2	3	2018	-12.3	-3.88	0.0	0.4459200374255005
