Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-32.02	-13.88	0.0	0.1741559165642028
2	1	2018	-21.94	-4.19	0.0	0.3307077768967262
3	1	2018	-13.89	-1.55	0.0	0.3439052470262986
4	1	2018	-13.61	-4.61	0.0	0.2481828078721651
5	1	2018	-13.57	-5.26	0.0	0.2285710134809011
6	1	2018	-10.97	2.53	0.0	0.4405773864405224
7	1	2018	-8.14	2.85	0.0	0.403991805249812
8	1	2018	-9.78	-1.01	0.0	0.295176361577209
9	1	2018	-9.86	2.29	0.0	0.4173151308724286
10	1	2018	-23.47	-14.86	0.49	0.1321936497623223
11	1	2018	-28.79	-21.7	0.0	0.0731181601782181
12	1	2018	-31.65	-19.57	0.0	0.1103859237108136
13	1	2018	-27.03	-7.22	0.0	0.2804453724819702
14	1	2018	-22.15	-7.37	0.0	0.2698913224344563
15	1	2018	-29.51	-14.61	0.0	0.1675196917422317
16	1	2018	-20.87	0.53	0.0	0.4519533004868289
17	1	2018	-8.79	3.89	0.0	0.4683013136325456
18	1	2018	-6.76	8.09	0.0	0.6120825645170789
19	1	2018	-5.01	5.03	0.0	0.4348119914256769
20	1	2018	-8.6	1.6	0.0	0.379204443991254
21	1	2018	-12.0	0.35	0.0	0.396644549684693
22	1	2018	-10.71	4.99	0.0	0.5527259951850013
23	1	2018	-11.22	1.2	0.0	0.417737159357484
24	1	2018	-10.55	0.23	0.0	0.3723568176851917
25	1	2018	-8.59	1.11	0.0	0.3665129171257582
26	1	2018	-12.02	-4.75	0.59	0.2285007705862229
27	1	2018	-18.44	-12.55	0.0	0.1269418515944217
28	1	2018	-20.67	-13.09	0.47	0.1461445690763206
29	1	2018	-22.02	-1.91	0.0	0.4094898180006175
30	1	2018	-11.65	5.31	0.0	0.6260083071524813
31	1	2018	-22.43	-12.6	0.0	0.1777201651541059
1	2	2018	-25.53	-13.7	0.0	0.1799497613826298
2	2	2018	-21.22	-16.17	3.94	0.0885150541116916
3	2	2018	-27.66	-19.86	1.01	0.0976295943166687
4	2	2018	-29.32	-16.08	0.0	0.1602004287555491
5	2	2018	-27.16	-15.3	0.0	0.164996684318196
6	2	2018	-28.93	-17.15	0.0	0.1451989241873411
7	2	2018	-27.42	-12.79	0.0	0.2085750938382174
8	2	2018	-26.52	-17.1	0.0	0.134457148217131
9	2	2018	-29.17	-15.96	0.0	0.1652908818266961
10	2	2018	-21.57	-9.42	0.0	0.2526276819714974
11	2	2018	-27.7	-14.4	0.0	0.1865376415256937
12	2	2018	-33.13	-12.4	0.0	0.2183216366956455
