Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.5	-13.46	0.0	0.1788787127234354
2	1	2018	-21.02	-4.61	0.0	0.3176974358471491
3	1	2018	-14.33	-2.21	0.0	0.3290192003252544
4	1	2018	-13.83	-5.42	0.0	0.227566765192764
5	1	2018	-13.79	-6.04	0.0	0.2091568095801082
6	1	2018	-11.52	1.78	0.0	0.4213726871779337
7	1	2018	-8.14	2.14	0.0	0.3762803349107399
8	1	2018	-9.65	-1.71	0.0	0.2674956216908449
9	1	2018	-10.66	0.98	0.0	0.382683471786401
10	1	2018	-23.63	-15.18	0.32	0.1279425481943972
11	1	2018	-28.97	-21.66	0.0	0.0747330415574832
12	1	2018	-31.29	-19.66	0.0	0.1081183611362129
13	1	2018	-27.35	-7.83	0.0	0.2685361538563723
14	1	2018	-22.4	-8.71	0.0	0.2424272119239289
15	1	2018	-29.31	-15.27	0.0	0.1577456700410737
16	1	2018	-21.11	0.11	0.0	0.4393474086926575
17	1	2018	-9.09	4.07	0.0	0.4794096219116842
18	1	2018	-7.19	8.23	0.0	0.6363030747843659
19	1	2018	-4.96	4.8	0.0	0.4228185067441429
20	1	2018	-8.24	1.32	0.0	0.3598398524212292
21	1	2018	-12.04	-0.48	0.0	0.3680645717125695
22	1	2018	-11.01	4.68	0.0	0.550019704142395
23	1	2018	-10.92	0.54	0.0	0.388463552931042
24	1	2018	-10.71	-1.9	0.0	0.2981519715085145
25	1	2018	-9.14	-0.2	0.0	0.3278449819988596
26	1	2018	-12.29	-5.62	0.53	0.205915920319498
27	1	2018	-19.53	-13.0	0.0	0.1328800979442159
28	1	2018	-21.67	-13.75	0.45	0.144259707560973
29	1	2018	-22.59	-2.38	0.0	0.3965641211777713
30	1	2018	-12.13	4.31	0.0	0.5914799299131597
31	1	2018	-22.77	-13.0	0.0	0.1726018994223836
1	2	2018	-25.95	-14.46	0.0	0.1687160412016763
2	2	2018	-21.6	-16.64	3.52	0.0846013014795988
3	2	2018	-27.44	-20.18	0.96	0.091714150105537
4	2	2018	-29.03	-16.31	0.0	0.1556257945574688
5	2	2018	-26.77	-15.25	0.0	0.1637689860055023
6	2	2018	-28.31	-17.26	0.0	0.1406091076161632
7	2	2018	-27.63	-13.62	0.0	0.1948676657362826
8	2	2018	-26.76	-17.09	0.0	0.1360769077535986
9	2	2018	-28.8	-15.89	0.0	0.1648715589290719
10	2	2018	-21.27	-9.34	0.0	0.2590846591570535
11	2	2018	-27.69	-14.94	0.0	0.1773754613674626
12	2	2018	-32.54	-12.73	0.0	0.2142715750561814
13	2	2018	-19.0	2.14	0.0	0.6618499719416807
14	2	2018	-13.67	1.22	1.74	0.6517086342164271
15	2	2018	-26.5	-12.78	0.0	0.2161330712637349
16	2	2018	-21.11	-3.87	0.0	0.4629558603220135
17	2	2018	-18.97	-9.81	0.0	0.2342335173405597
18	2	2018	-22.78	-12.39	0.0	0.2067695306060999
19	2	2018	-27.82	-12.74	0.0	0.2336091515583964
20	2	2018	-23.45	-11.56	0.0	0.2461500298774496
21	2	2018	-29.35	-9.38	0.0	0.308842234264601
22	2	2018	-24.89	-8.74	0.0	0.3396899927948543
23	2	2018	-19.89	-6.04	0.0	0.4218606775002358
24	2	2018	-16.23	-1.76	0.0	0.5920544905918752
25	2	2018	-16.69	-0.86	0.0	0.6366959746742564
26	2	2018	-14.86	-4.14	0.0	0.4613312590737708
27	2	2018	-14.76	-1.01	0.0	0.634687613906397
28	2	2018	-13.53	0.84	0.0	0.7371011470918651
1	3	2018	-17.94	-1.64	0.0	0.6273788582043356
2	3	2018	-13.12	-3.49	0.0	0.4872603578052528
3	3	2018	-7.46	-3.56	3.43	0.1671517820087269
4	3	2018	-10.66	-4.72	7.66	0.2216103030317325
5	3	2018	-14.17	-8.64	0.88	0.1872994313484216
6	3	2018	-17.44	-7.6	0.0	0.3350111059592427
7	3	2018	-23.59	-6.11	0.0	0.4434254635511462
8	3	2018	-24.21	-7.65	0.0	0.3977703964240019
9	3	2018	-12.68	-0.43	0.0	0.6631796084130955
