Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-30.94	-15.18	0.0	0.1559893454715434
2	1	2018	-21.77	-6.7	0.0	0.2730472531219284
3	1	2018	-17.56	-6.06	0.0	0.2589948647281479
4	1	2018	-14.84	-8.35	0.0	0.1629193087228025
5	1	2018	-13.7	-8.96	0.0	0.1248237566316844
6	1	2018	-13.67	-1.46	0.0	0.3432763660851091
7	1	2018	-9.59	0.55	0.0	0.3458033295440774
8	1	2018	-10.04	-2.73	0.0	0.2406434452471882
9	1	2018	-14.56	-3.88	0.0	0.2855839574923306
10	1	2018	-25.26	-15.4	0.0	0.1362690015102771
11	1	2018	-30.45	-22.37	0.0	0.0750024884628034
12	1	2018	-31.66	-21.07	0.0	0.0937733766034913
13	1	2018	-28.41	-10.92	0.0	0.2162310569729362
14	1	2018	-24.31	-12.06	0.0	0.1877254540658371
15	1	2018	-30.51	-17.03	0.0	0.1368055786891435
16	1	2018	-20.58	-4.56	0.0	0.3235472907986562
17	1	2018	-11.07	4.64	0.0	0.5641766530491906
18	1	2018	-8.35	6.57	0.0	0.6295503730644607
19	1	2018	-4.96	3.31	0.0	0.3568439909872613
20	1	2018	-8.2	-0.22	0.0	0.2984837320476026
21	1	2018	-11.23	-3.54	0.0	0.2486018601993855
22	1	2018	-10.58	-1.08	0.0	0.3225104145623809
23	1	2018	-9.5	-3.69	0.0	0.2040466730207026
24	1	2018	-10.57	-5.34	0.0	0.1736265739029066
25	1	2018	-11.26	-4.22	7.17	0.2193241234458815
26	1	2018	-13.74	-9.37	3.07	0.1164385264753694
27	1	2018	-23.22	-14.12	0.0	0.1518945640942675
28	1	2018	-26.17	-17.11	0.4	0.1242512335747641
29	1	2018	-26.65	-8.57	1.12	0.2672841015027021
30	1	2018	-13.35	1.24	0.62	0.4660385363244354
31	1	2018	-24.41	-13.86	0.0	0.1690279513129314
1	2	2018	-28.96	-17.99	0.63	0.1295701606004708
2	2	2018	-23.11	-19.07	1.7	0.0656899146663378
3	2	2018	-28.13	-22.03	0.0	0.0722423701784802
4	2	2018	-27.77	-17.31	0.0	0.1362022647378499
5	2	2018	-25.99	-16.32	0.0	0.1422371065441898
6	2	2018	-26.82	-17.01	0.0	0.137050602508431
7	2	2018	-29.51	-16.99	0.0	0.1497479853851684
8	2	2018	-27.84	-17.93	0.0	0.1303439484519005
9	2	2018	-28.13	-15.51	0.0	0.1685683481635268
10	2	2018	-19.91	-9.71	0.0	0.2313471777069385
11	2	2018	-28.9	-16.45	0.0	0.158863112594528
12	2	2018	-31.85	-13.72	0.0	0.2002808187110996
13	2	2018	-17.93	1.43	0.0	0.63601436824588
14	2	2018	-16.33	0.74	0.97	0.6264497173334433
15	2	2018	-29.66	-14.08	0.0	0.198828950399345
16	2	2018	-21.07	-6.75	0.0	0.3654273823291118
17	2	2018	-19.54	-11.24	0.0	0.1965752709570584
18	2	2018	-23.98	-13.75	0.0	0.1867164776633857
19	2	2018	-28.8	-14.94	0.0	0.1890588232510013
20	2	2018	-25.11	-12.99	0.0	0.2189926658684232
21	2	2018	-31.3	-12.04	0.0	0.2463057455717761
22	2	2018	-24.0	-6.05	0.0	0.411741572149362
23	2	2018	-21.63	-6.35	0.0	0.4101350189547985
24	2	2018	-16.27	-2.35	0.0	0.5573989271694482
25	2	2018	-15.86	-2.82	0.0	0.5361788149612667
26	2	2018	-16.53	-5.08	0.0	0.4379538038520197
27	2	2018	-15.28	-2.88	0.0	0.5390153137996907
28	2	2018	-14.47	-0.11	0.0	0.6848835403981957
1	3	2018	-18.0	-4.54	0.0	0.4985462298992996
2	3	2018	-17.14	-5.97	0.0	0.4286686601409678
3	3	2018	-10.33	-4.85	4.12	0.2065079181152744
