Day	Month	Year	Tmin(c)	Tmax(c)	Prcp(mm)	Et0(mm)
1	1	2018	-31.43	-14.1	0.0	0.1698726362058366
2	1	2018	-19.81	-4.99	0.0	0.3018707062834381
3	1	2018	-14.2	-3.02	0.0	0.3025145769605302
4	1	2018	-13.96	-6.29	0.0	0.2044192505204616
5	1	2018	-14.36	-7.41	0.0	0.1799979366035128
6	1	2018	-13.67	0.13	0.0	0.3922936203543191
7	1	2018	-9.41	0.7	0.0	0.3477217127800702
8	1	2018	-10.24	-2.66	0.0	0.2465532065257689
9	1	2018	-13.07	-1.62	0.0	0.3326021497183123
10	1	2018	-24.77	-17.12	0.31	0.1058468816793726
11	1	2018	-30.14	-22.13	0.0	0.0758291726129279
12	1	2018	-31.9	-20.45	0.0	0.1008405088063007
13	1	2018	-27.92	-9.24	0.0	0.2431009419386735
14	1	2018	-23.54	-9.8	0.0	0.2253504432894265
15	1	2018	-29.66	-15.69	0.0	0.1522091747796583
16	1	2018	-21.07	-1.56	0.0	0.3962167193808138
17	1	2018	-9.48	4.1	0.56	0.5107779902842388
18	1	2018	-7.87	7.67	0.0	0.6672006699770948
19	1	2018	-5.35	3.95	0.0	0.3951554213395599
20	1	2018	-8.47	0.21	0.0	0.3212541794762208
21	1	2018	-12.14	-2.47	0.0	0.3025694395315438
22	1	2018	-10.95	2.09	0.0	0.4645228097792885
23	1	2018	-11.17	-0.87	0.0	0.3415165594271588
24	1	2018	-10.78	-4.0	0.0	0.2250670006381376
25	1	2018	-10.39	-3.46	0.0	0.2357779636939357
26	1	2018	-13.16	-8.05	0.62	0.1483688592500671
27	1	2018	-20.44	-13.18	0.0	0.1411714279075467
28	1	2018	-22.91	-15.18	0.45	0.1292545060198973
29	1	2018	-23.7	-4.02	0.0	0.3590279084958325
30	1	2018	-13.22	1.96	0.0	0.5336472768894084
31	1	2018	-24.22	-13.75	0.0	0.1692614642598206
1	2	2018	-26.84	-16.14	0.0	0.1459830318868364
2	2	2018	-22.45	-18.14	2.32	0.0688975228074371
3	2	2018	-27.86	-20.92	1.37	0.0846504938564263
4	2	2018	-28.52	-16.91	0.0	0.1448874894007236
5	2	2018	-26.59	-15.45	0.0	0.1592650666155351
6	2	2018	-27.77	-17.69	0.0	0.1316704621180794
7	2	2018	-28.15	-14.96	0.0	0.1746679100188859
8	2	2018	-27.06	-17.49	0.0	0.1318113665419646
9	2	2018	-28.83	-16.12	0.0	0.1611533653034835
10	2	2018	-21.19	-9.06	0.0	0.2665727624024165
11	2	2018	-28.54	-15.5	0.0	0.1710232013896683
12	2	2018	-32.32	-12.83	0.0	0.2118947179475582
13	2	2018	-18.84	2.0	0.0	0.6510739873786137
14	2	2018	-15.83	1.14	1.99	0.6438755873248266
15	2	2018	-28.36	-13.32	0.0	0.209875634316873
16	2	2018	-21.26	-4.86	0.0	0.428992477890306
17	2	2018	-19.41	-10.82	0.0	0.2036289588428347
18	2	2018	-23.52	-13.16	0.0	0.1938941876619627
19	2	2018	-27.94	-14.28	0.0	0.1986497675393731
20	2	2018	-24.05	-12.2	0.0	0.2310736508360858
21	2	2018	-30.37	-10.41	0.0	0.2807508915945145
22	2	2018	-24.59	-8.36	0.0	0.3468880142516675
23	2	2018	-20.01	-6.05	0.0	0.4179296014363243
24	2	2018	-15.81	-1.62	0.0	0.5903710998614
25	2	2018	-17.14	-2.2	0.0	0.571564683562051
26	2	2018	-15.3	-4.92	0.0	0.4224439027364683
27	2	2018	-14.99	-2.53	0.0	0.5522767715940333
28	2	2018	-14.22	0.15	0.0	0.6970709588688159
1	3	2018	-18.02	-3.44	0.0	0.5459847044889405
2	3	2018	-14.66	-4.8	0.0	0.4420279142311216
3	3	2018	-8.52	-4.1	3.65	0.1797289355194636
4	3	2018	-11.18	-5.39	6.2	0.2098558215747135
5	3	2018	-14.89	-8.75	1.54	0.204823751387147
6	3	2018	-18.29	-7.45	0.0	0.3776254144651338
7	3	2018	-23.98	-7.39	0.0	0.4144301235237767
8	3	2018	-24.01	-7.6	0.0	0.4108886443817465
9	3	2018	-13.46	-2.5	0.0	0.5770749004484634
10	3	2018	-12.85	-0.91	0.0	0.6730506223014936
11	3	2018	-14.13	2.3	0.0	0.8656158227849534
12	3	2018	-15.57	-0.96	0.0	0.7047904655777393
13	3	2018	-15.77	1.86	0.0	0.8464527687654859
14	3	2018	-15.26	-1.4	0.0	0.6962768156945855
15	3	2018	-10.49	-3.12	0.0	0.4733662530822222
16	3	2018	-7.36	1.25	0.0	0.748941964125704
17	3	2018	-3.97	-0.42	3.19	0.195763831346551
18	3	2018	-6.61	0.28	0.0	0.5898503286265682
19	3	2018	-9.2	-1.12	0.0	0.6108218712182092
20	3	2018	-8.59	1.32	0.0	0.8183962343175848
21	3	2018	-11.53	2.05	0.0	0.930031795103314
22	3	2018	-9.36	0.72	0.0	0.8115408216001223
23	3	2018	-5.31	0.78	4.12	0.4585801282039923
24	3	2018	-9.14	3.03	0.0	0.9818129038121016
25	3	2018	-6.51	1.33	0.25	0.7605774466568556
26	3	2018	-7.94	3.67	0.0	1.0440299144585006
27	3	2018	-10.61	1.05	0.41	0.898011849074903
28	3	2018	-15.74	-2.06	0.0	0.7397754067190683
29	3	2018	-20.06	-7.55	0.47	0.492535784314926
30	3	2018	-22.69	-12.15	0.0	0.3304717319039307
31	3	2018	-22.16	-9.64	0.0	0.4353041041955147
1	4	2018	-19.4	-5.55	0.0	0.6073236728796496
2	4	2018	-21.02	-4.88	0.0	0.6275635209177537
3	4	2018	-18.3	-4.94	0.0	0.6375239525581482
