MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.18,-14.17,0.0,0.1688424678872238,2018-01-01
-20.7,-5.65,0.0,0.2911736434471808,2018-01-02
-15.58,-4.17,0.0,0.2870772937104535,2018-01-03
-14.36,-7.02,0.0,0.1906475668900595,2018-01-04
-14.11,-7.9,0.0,0.1620837846271023,2018-01-05
-13.19,-0.29,0.0,0.3740463122964434,2018-01-06
-9.13,0.83,0.0,0.346784093500554,2018-01-07
-9.92,-2.67,0.0,0.2392618255579493,2018-01-08
-13.05,-2.19,0.0,0.3147439154627637,2018-01-09
-24.71,-15.7,0.0,0.1276966635889085,2018-01-10
-29.95,-22.02,0.0,0.1,2018-01-11
-31.44,-20.38,0.0,0.1002842016909052,2018-01-12
-28.12,-9.67,0.0,0.2360162488900441,2018-01-13
-23.58,-10.56,0.0,0.2111892355980021,2018-01-14
-29.86,-16.34,0.0,0.1440920894164512,2018-01-15
-20.76,-2.7,0.0,0.3683940764353013,2018-01-16
-9.83,4.6,0.29,0.5505128003661397,2018-01-17
-8.02,7.62,0.0,0.6845547685859115,2018-01-18
-5.05,3.92,0.0,0.385965857597849,2018-01-19
-8.11,0.25,0.0,0.3143106679228541,2018-01-20
-11.8,-2.6,0.0,0.2916972639536186,2018-01-21
-10.91,1.58,0.0,0.4530892404525808,2018-01-22
-10.09,-1.92,0.0,0.2824149646182351,2018-01-23
-10.33,-4.36,0.0,0.2017532651812892,2018-01-24
-10.48,-3.12,0.0,0.2506491368009012,2018-01-25
-13.19,-7.97,1.44,0.1514448417462499,2018-01-26
-21.71,-13.39,0.0,0.1512608602724692,2018-01-27
-24.29,-15.73,0.18,0.1321461768602671,2018-01-28
-24.83,-5.44,0.0,0.3314154663440327,2018-01-29
-12.73,2.29,0.0,0.5690226947067001,2018-01-30
-24.04,-13.6,0.0,0.1706469048119709,2018-01-31
-27.59,-16.55,0.18,0.1436258873152603,2018-02-01
-22.32,-18.16,1.66,0.1,2018-02-02
-27.69,-21.22,0.82,0.1,2018-02-03
-28.11,-16.93,0.0,0.1427975738558222,2018-02-04
-25.98,-15.61,0.0,0.1531922817244329,2018-02-05
-27.33,-17.32,0.0,0.1348800547976129,2018-02-06
-28.67,-15.63,0.0,0.1662382690546313,2018-02-07
-27.35,-17.52,0.0,0.1330654354788405,2018-02-08
-28.39,-15.69,0.0,0.1661425808277839,2018-02-09
-20.36,-9.28,0.0,0.2498108823457963,2018-02-10
-28.44,-15.77,0.0,0.1667147571338345,2018-02-11
-31.89,-13.19,0.0,0.2074925460710902,2018-02-12
-18.07,1.81,0.0,0.6492283243995496,2018-02-13
-15.74,1.19,0.89,0.644820932115429,2018-02-14
-28.66,-13.69,0.0,0.2034297616189779,2018-02-15
-21.28,-5.39,0.0,0.4109986669241993,2018-02-16
-19.2,-10.67,0.0,0.2053393113228642,2018-02-17
-23.37,-12.97,0.0,0.1967420200946056,2018-02-18
-28.05,-14.26,0.0,0.1993062100678271,2018-02-19
-24.11,-12.35,0.0,0.2271680283582469,2018-02-20
-30.65,-10.67,0.0,0.2739343170461192,2018-02-21
-24.45,-7.62,0.0,0.3667081380735254,2018-02-22
-20.74,-5.96,0.0,0.4218096381864502,2018-02-23
-16.47,-1.85,0.0,0.5800532665426555,2018-02-24
-16.37,-2.21,0.0,0.5668210437950845,2018-02-25
-15.75,-4.74,0.0,0.4403937659799885,2018-02-26
-15.23,-2.23,0.0,0.5691903301350157,2018-02-27
-14.07,0.28,0.0,0.7011380692802227,2018-02-28
-17.67,-3.57,0.0,0.537868507332148,2018-03-01
-15.6,-4.79,0.0,0.4619772449563493,2018-03-02
-8.93,-4.34,3.58,0.1831912158944877,2018-03-03
-11.05,-5.11,4.93,0.2169838931462473,2018-03-04
-13.67,-8.72,0.54,0.1709117327534194,2018-03-05
-17.33,-6.91,0.0,0.4108195367911599,2018-03-06
-23.83,-7.36,0.0,0.4301717778696203,2018-03-07
-24.05,-8.08,0.0,0.4102921177221981,2018-03-08
-14.65,-3.24,0.0,0.5845131750481856,2018-03-09
-12.21,-1.29,0.0,0.6728475128042952,2018-03-10
-14.48,2.01,0.0,0.8788098776961577,2018-03-11
-16.0,-0.96,0.0,0.732342238276528,2018-03-12
-15.76,1.18,0.0,0.841385400919185,2018-03-13
-15.59,-1.06,0.0,0.7427076441645512,2018-03-14
-11.61,-3.32,0.0,0.5438415726685278,2018-03-15
-7.96,1.46,0.0,0.8387855637151359,2018-03-16
-4.41,-0.27,1.12,0.3785732866868565,2018-03-17
-6.89,0.14,0.0,0.6899535341955779,2018-03-18
-8.98,-0.83,0.0,0.7146345403155524,2018-03-19
-7.48,1.36,0.0,0.8753610209905095,2018-03-20
-10.71,2.22,0.0,1.003300839436546,2018-03-21
-9.82,0.8,0.0,0.9141264638050464,2018-03-22
-4.5,0.25,4.27,0.4050931480851554,2018-03-23
-7.62,2.98,0.0,1.05357488795564,2018-03-24
-6.77,1.51,1.06,0.9046050331200364,2018-03-25
-8.5,3.48,0.0,1.1085147892903,2018-03-26
-10.84,1.14,0.51,0.9761229076076592,2018-03-27
-15.93,-3.45,0.0,0.715965578880004,2018-03-28
-20.91,-8.59,0.68,0.4866153909901162,2018-03-29
-24.06,-12.21,0.0,0.3648159832675721,2018-03-30
-21.91,-9.25,0.0,0.4804890108470839,2018-03-31
-18.91,-5.56,0.0,0.6458537686469481,2018-04-01
-21.08,-5.57,0.0,0.6328244926023977,2018-04-02
-17.72,-4.8,0.0,0.6862934675397331,2018-04-03
-18.81,-3.29,0.0,0.7516311980614281,2018-04-04
-19.09,-9.11,0.0,0.4728121098312525,2018-04-05
-23.08,-9.13,0.0,0.4979894247427147,2018-04-06
-22.25,-5.24,0.0,0.6514350497166624,2018-04-07
-13.84,-2.86,0.0,0.8052724392985643,2018-04-08
-8.77,0.06,0.0,0.940702670253205,2018-04-09
-11.42,5.79,0.0,1.247725127478473,2018-04-10
-3.85,0.41,1.7,0.6134075286243053,2018-04-11
-6.45,-1.02,0.0,0.6776908022876509,2018-04-12
-7.68,1.01,0.0,1.0335318920022103,2018-04-13
-3.68,6.04,0.0,1.335715260058198,2018-04-14
-4.45,7.2,0.0,1.4190964794239975,2018-04-15
-1.43,4.64,1.22,1.103786845762705,2018-04-16
-1.79,1.69,5.1,0.3756834023254324,2018-04-17
-4.87,9.33,0.0,1.5564862576195206,2018-04-18
-2.08,11.73,0.0,1.7182718719537429,2018-04-19
-0.65,16.78,0.0,2.0368117462970887,2018-04-20
1.05,18.33,0.0,2.149380695701756,2018-04-21
3.32,13.48,0.0,1.797092021213897,2018-04-22
-0.36,13.15,0.0,1.8160302573965712,2018-04-23
-1.12,20.44,0.0,2.166599200031176,2018-04-24
