MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.06,-15.12,0.0,0.1567308404917413,2018-01-01
-21.31,-6.55,0.0,0.2740921271549048,2018-01-02
-17.01,-5.84,0.0,0.2587916533075556,2018-01-03
-14.79,-8.23,0.0,0.1652929304608517,2018-01-04
-13.75,-8.94,0.0,0.1262998948148253,2018-01-05
-13.82,-1.33,0.0,0.3491102625073446,2018-01-06
-9.6,0.56,0.0,0.3462301321865969,2018-01-07
-10.15,-2.75,0.0,0.2422839522401761,2018-01-08
-14.63,-3.8,0.0,0.2886922623072451,2018-01-09
-25.35,-15.53,0.0,0.1346110745712508,2018-01-10
-30.58,-22.4,0.0,0.1,2018-01-11
-31.81,-21.08,0.0,0.1,2018-01-12
-28.42,-10.89,0.0,0.2167352821053464,2018-01-13
-24.46,-11.68,0.0,0.1948642830931844,2018-01-14
-30.53,-16.98,0.0,0.1374211197196485,2018-01-15
-20.53,-4.51,0.0,0.3243414302563074,2018-01-16
-10.92,4.74,0.0,0.5662349195783286,2018-01-17
-8.38,6.66,0.0,0.6336573189332637,2018-01-18
-5.04,3.35,0.0,0.3602886446048042,2018-01-19
-8.22,-0.26,0.0,0.2976301346125982,2018-01-20
-11.35,-3.5,0.0,0.2525747900753053,2018-01-21
-10.64,-1.04,0.0,0.3247042833445718,2018-01-22
-9.43,-3.55,0.0,0.2074363296408057,2018-01-23
-10.53,-5.38,0.0,0.1711383670880981,2018-01-24
-11.3,-4.44,7.55,0.212675315953928,2018-01-25
-13.75,-9.27,3.24,0.1194946674963609,2018-01-26
-22.95,-13.78,0.0,0.1558367167150345,2018-01-27
-25.95,-16.97,0.34,0.1249061760340812,2018-01-28
-26.46,-8.29,1.17,0.2721515532752444,2018-01-29
-13.18,1.11,0.65,0.4562525976388362,2018-01-30
-24.57,-13.75,0.0,0.1720329368811737,2018-01-31
-29.0,-17.92,0.5,0.1305201114036426,2018-02-01
-23.0,-19.02,1.59,0.1,2018-02-02
-28.12,-21.93,0.0,0.1,2018-02-03
-27.72,-17.3,0.0,0.1359420397900372,2018-02-04
