MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.51,-13.5,0.0,0.1785271615983636,2018-01-01
-21.41,-4.81,0.0,0.3148101615437304,2018-01-02
-14.58,-2.33,0.0,0.3287943708221438,2018-01-03
-14.07,-5.69,0.0,0.2239564296957461,2018-01-04
-13.78,-6.14,0.0,0.2063404984021835,2018-01-05
-11.34,1.93,0.0,0.4243744825972734,2018-01-06
-7.95,2.15,0.0,0.373143034687845,2018-01-07
-9.57,-1.74,0.0,0.2646395019306469,2018-01-08
-10.49,1.1,0.0,0.384328105295805,2018-01-09
-23.62,-14.85,0.29,0.1334847077803962,2018-01-10
-28.92,-21.68,0.0,0.1,2018-01-11
-31.21,-19.85,0.0,0.105854729172492,2018-01-12
-27.52,-7.84,0.0,0.2684484416510462,2018-01-13
-22.51,-9.06,0.0,0.2359770258036681,2018-01-14
-29.25,-15.6,0.0,0.1532453717429839,2018-01-15
-21.39,-0.28,0.0,0.4299241156585746,2018-01-16
-9.4,4.07,0.0,0.4878197850644431,2018-01-17
-7.24,8.04,0.0,0.6600596301851287,2018-01-18
-4.94,4.77,0.0,0.4215823600673775,2018-01-19
-8.19,1.44,0.0,0.3642935116130012,2018-01-20
-12.12,-0.37,0.0,0.3733314582007201,2018-01-21
-11.18,4.61,0.0,0.5749924150645356,2018-01-22
-10.84,0.44,0.0,0.3835664492899017,2018-01-23
-10.83,-2.0,0.0,0.2972305904282877,2018-01-24
-9.14,0.04,0.0,0.3378025837680181,2018-01-25
-12.29,-5.55,0.5,0.2083648006181665,2018-01-26
-19.68,-13.13,0.0,0.1321268549996931,2018-01-27
-21.87,-13.72,0.32,0.1470171820054181,2018-01-28
-22.66,-2.44,0.0,0.3987664148321109,2018-01-29
-12.32,4.21,0.0,0.6152341248470212,2018-01-30
-22.72,-13.14,0.0,0.1695115778575303,2018-01-31
-26.2,-14.57,0.0,0.1683935376663686,2018-02-01
-21.68,-16.57,3.63,0.1,2018-02-02
-27.42,-20.12,1.12,0.1,2018-02-03
-29.05,-16.35,0.0,0.1553231942011657,2018-02-04
-26.71,-15.39,0.0,0.1612907724438498,2018-02-05
-28.33,-17.15,0.0,0.1425887122451209,2018-02-06
-27.71,-13.66,0.0,0.1945375409784504,2018-02-07
-26.94,-17.05,0.0,0.1378698963338512,2018-02-08
-28.83,-15.97,0.0,0.1637728470274211,2018-02-09
-21.28,-9.55,0.0,0.2530952339784297,2018-02-10
-27.68,-15.17,0.0,0.1736536106010121,2018-02-11
-32.51,-12.87,0.0,0.2124220389245864,2018-02-12
-19.04,2.02,0.0,0.6585471180082434,2018-02-13
-13.72,1.22,1.39,0.6529108361138998,2018-02-14
-26.55,-12.88,0.0,0.2157891356838296,2018-02-15
-21.2,-3.96,0.0,0.4631948155122689,2018-02-16
