MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.91,-13.84,0.0,0.1743607620059089,2018-01-01
-21.56,-4.31,0.0,0.3267354800021788,2018-01-02
-14.0,-1.73,0.0,0.3396022364114764,2018-01-03
-13.73,-4.87,0.0,0.2424342873046789,2018-01-04
-13.64,-5.48,0.0,0.2233524297686247,2018-01-05
-11.09,2.39,0.0,0.4367229877215143,2018-01-06
-8.09,2.74,0.0,0.3986857455424563,2018-01-07
-9.74,-1.23,0.0,0.2867325802007763,2018-01-08
-10.11,2.04,0.0,0.4122028730478487,2018-01-09
-23.49,-14.76,0.5,0.1340324838401504,2018-01-10
-28.86,-21.68,0.0,0.1,2018-01-11
-31.55,-19.6,0.0,0.1096481072466208,2018-01-12
-27.16,-7.39,0.0,0.276779426879075,2018-01-13
-22.21,-7.72,0.0,0.2625040072444615,2018-01-14
-29.44,-14.83,0.0,0.1641392220347464,2018-01-15
-21.03,0.46,0.0,0.449150828338943,2018-01-16
-8.99,3.94,0.0,0.4733319011848308,2018-01-17
-6.87,8.11,0.0,0.6199265123478165,2018-01-18
-5.01,5.02,0.0,0.4344349977456947,2018-01-19
-8.53,1.57,0.0,0.3766409567517748,2018-01-20
-12.05,0.16,0.0,0.390482211011635,2018-01-21
-10.86,4.98,0.0,0.5570656997229259,2018-01-22
-11.17,1.09,0.0,0.4124506016564513,2018-01-23
-10.66,-0.38,0.0,0.3518568841162691,2018-01-24
-8.74,0.82,0.0,0.3583371851895197,2018-01-25
-12.09,-4.87,0.56,0.22629068553391,2018-01-26
-18.72,-12.69,0.0,0.1283092158376361,2018-01-27
-20.93,-13.24,0.45,0.146246089232556,2018-01-28
-22.13,-2.06,0.0,0.4051669432706497,2018-01-29
-11.86,5.1,0.0,0.6210308872833588,2018-01-30
-22.48,-12.67,0.0,0.176712661887469,2018-01-31
-25.64,-13.9,0.0,0.1767942122718269,2018-02-01
-21.35,-16.23,3.92,0.1,2018-02-02
-27.64,-19.88,1.08,0.1,2018-02-03
-29.26,-16.15,0.0,0.1588034053857027,2018-02-04
-27.05,-15.29,0.0,0.1645062540009813,2018-02-05
-28.8,-17.15,0.0,0.1444901996077315,2018-02-06
-27.46,-12.98,0.0,0.2051305944944774,2018-02-07
-26.65,-17.1,0.0,0.135129158329051,2018-02-08
-29.11,-15.96,0.0,0.1648969994094374,2018-02-09
-21.53,-9.4,0.0,0.2544128549037235,2018-02-10
-27.74,-14.5,0.0,0.1846962655307777,2018-02-11
-32.99,-12.53,0.0,0.2162419714591448,2018-02-12
-19.28,2.3,0.0,0.6593711533751931,2018-02-13
-12.67,1.08,1.7,0.6350715666815651,2018-02-14
-25.7,-12.31,0.0,0.2201080456621634,2018-02-15
-20.86,-3.51,0.0,0.465774325406115,2018-02-16
-19.05,-9.64,0.0,0.2416838385672464,2018-02-17
-23.04,-12.58,0.0,0.2030422830736394,2018-02-18
-28.0,-12.49,0.0,0.2393551817048846,2018-02-19
-23.91,-11.54,0.0,0.2497522078831248,2018-02-20
-28.94,-9.17,0.0,0.3156378385976434,2018-02-21
-24.99,-8.81,0.0,0.337759265899647,2018-02-22
-19.76,-6.13,0.0,0.417874892367606,2018-02-23
-15.63,-1.91,0.0,0.5818222017825454,2018-02-24
-16.98,-0.39,0.0,0.6571020429057228,2018-02-25
-14.75,-4.04,0.0,0.4638775379848276,2018-02-26
-14.42,-0.8,0.0,0.643336413211215,2018-02-27
-13.59,0.92,0.0,0.7412717072091488,2018-02-28
-18.4,-1.2,0.0,0.6438441934523611,2018-03-01
-12.36,-3.38,0.0,0.4713804725859893,2018-03-02
-7.12,-3.33,3.48,0.1652101271769031,2018-03-03
-10.32,-4.64,8.16,0.2156752457619912,2018-03-04
-14.31,-8.57,0.0,0.1937385934876374,2018-03-05
-17.76,-7.87,0.0,0.3296465954924499,2018-03-06
-23.73,-5.32,0.0,0.4691617677517402,2018-03-07
-24.31,-6.99,0.0,0.4189449382399391,2018-03-08
-12.06,0.64,0.0,0.7231100069465918,2018-03-09
-11.79,-1.48,0.0,0.5818730854664979,2018-03-10
-14.11,2.45,0.0,0.8506801164103258,2018-03-11
-16.41,-0.15,0.0,0.7224428349587753,2018-03-12
-16.26,2.44,0.0,0.8480350846523711,2018-03-13
-15.97,-0.61,0.0,0.714653885997433,2018-03-14
-9.59,-2.28,0.0,0.464258645136493,2018-03-15
-6.59,2.34,0.0,0.767754625687318,2018-03-16
-4.55,1.04,3.14,0.3436779160004104,2018-03-17
-5.01,1.64,0.65,0.5767733740618772,2018-03-18
-8.23,0.84,0.0,0.6977731314540716,2018-03-19
-9.0,2.82,0.0,0.8996811883279557,2018-03-20
-10.78,2.8,0.0,0.9338990820946296,2018-03-21
-8.49,1.64,0.0,0.8108753658600706,2018-03-22
-5.1,1.65,4.87,0.4861443513536815,2018-03-23
-9.5,3.05,0.0,0.9585822479167851,2018-03-24
-5.84,1.9,0.0,0.7423685024903917,2018-03-25
-6.96,5.46,0.0,1.1402839120988966,2018-03-26
-8.96,5.77,0.0,1.1849671192181972,2018-03-27
-11.59,-0.35,0.85,0.79907783995677,2018-03-28
-17.81,-4.3,0.94,0.6227842207083945,2018-03-29
-21.63,-12.68,1.16,0.2777703468735328,2018-03-30
-21.5,-9.55,0.0,0.4179626630417519,2018-03-31
-18.45,-5.35,0.0,0.5935977817505405,2018-04-01
-19.82,-5.09,0.0,0.606482502963587,2018-04-02
-16.29,-3.2,0.0,0.6961517297348323,2018-04-03
-17.78,-2.3,0.0,0.7431061701692218,2018-04-04
-17.32,-7.26,0.0,0.4795667442326385,2018-04-05
-22.49,-9.37,0.0,0.4429957161286046,2018-04-06
-20.43,-3.82,0.0,0.6777113889002794,2018-04-07
-11.3,-2.32,0.0,0.6909417086362258,2018-04-08
-6.07,1.67,0.0,0.8467551024086382,2018-04-09
-9.16,8.15,0.0,1.400844056593176,2018-04-10
-2.5,2.91,1.0,0.7291207423200211,2018-04-11
-3.12,0.33,0.0,0.3624542639399163,2018-04-12
-2.92,1.96,0.0,0.6589201005728715,2018-04-13
-2.51,8.33,0.0,1.4895026733201158,2018-04-14
-2.87,10.65,0.0,1.6423503094158778,2018-04-15
-0.91,6.23,3.64,0.919526919719704,2018-04-16
-1.58,2.7,5.02,0.3876420321443633,2018-04-17
-5.3,10.39,0.0,1.6193067614635963,2018-04-18
-2.08,13.05,0.0,1.8081559815732733,2018-04-19
-0.1,19.42,0.0,2.2038559976834446,2018-04-20
1.09,20.8,0.0,2.3020728759757216,2018-04-21
1.96,14.96,0.0,1.9353560024707095,2018-04-22
-0.97,13.11,0.0,1.819109444107617,2018-04-23
-1.75,20.66,0.0,2.2520892094321647,2018-04-24
3.12,17.37,0.0,2.0321298385912168,2018-04-25
-0.98,22.46,0.0,2.2910224005739472,2018-04-26
-0.8,17.29,0.0,2.0133737303284303,2018-04-27
1.56,26.78,0.0,2.575692215652524,2018-04-28
6.11,21.88,0.0,2.3278555647408985,2018-04-29
0.58,11.93,0.0,1.5860590391329492,2018-04-30
-3.15,17.09,0.0,1.98028503672632,2018-05-01
0.98,19.01,0.0,2.1441563421987606,2018-05-02
6.42,22.22,0.0,2.3625889679940153,2018-05-03
4.87,24.57,0.0,2.524078965032674,2018-05-04
6.14,24.82,0.0,2.544929779671688,2018-05-05
4.0,27.63,0.0,2.7010006686576076,2018-05-06
11.04,27.14,0.0,2.6763962684082436,2018-05-07
9.56,18.43,6.67,1.560642460256552,2018-05-08
4.19,14.15,0.0,1.6206345247567249,2018-05-09
4.07,11.99,2.77,1.010228083053127,2018-05-10
4.52,10.82,1.91,0.9693926200724844,2018-05-11
3.29,18.37,0.0,2.124166469433589,2018-05-12
5.95,26.54,0.0,2.680724810212484,2018-05-13
4.17,25.16,0.0,2.5825449773522595,2018-05-14
11.9,32.14,0.0,3.0403670064157353,2018-05-15
8.98,29.16,0.0,2.850547590455295,2018-05-16
7.41,15.46,0.0,1.3853261650466238,2018-05-17
4.5,18.42,0.0,2.097583083615338,2018-05-18
1.2,22.07,0.0,2.3701711769689515,2018-05-19
2.27,25.13,0.0,2.5751341584531495,2018-05-20
9.92,30.23,0.0,2.934054095457343,2018-05-21
9.69,27.68,0.0,2.751621551031893,2018-05-22
8.48,29.64,2.28,2.65223124210468,2018-05-23
11.0,27.41,1.24,2.715541763716356,2018-05-24
10.53,28.87,0.0,2.8376418390629023,2018-05-25
10.11,31.22,0.0,3.016994491866642,2018-05-26
10.22,26.61,0.0,2.675791277165609,2018-05-27
9.55,30.86,0.0,3.0060851830785724,2018-05-28
13.2,28.22,0.0,2.748232612892,2018-05-29
11.17,25.37,5.03,2.2007902016968943,2018-05-30
8.57,15.35,0.0,1.108322631721974,2018-05-31
9.22,15.85,9.93,0.8347130937046064,2018-06-01
7.82,19.28,0.0,1.8988707173240944,2018-06-02
7.4,25.06,0.0,2.6409251812825767,2018-06-03
10.23,29.44,0.0,2.9429672891365812,2018-06-04
9.78,22.19,0.0,2.338273046312418,2018-06-05
6.99,27.8,0.0,2.8492103390268055,2018-06-06
8.76,28.09,0.0,2.8594369157715533,2018-06-07
12.77,25.78,0.0,2.580240822502392,2018-06-08
12.53,31.49,0.0,3.063153056548326,2018-06-09
13.47,25.59,0.0,2.4791072321716903,2018-06-10
6.76,18.61,0.0,1.9913102826926552,2018-06-11
7.32,23.07,0.0,2.48581006733591,2018-06-12
7.71,26.52,0.0,2.7531230593892517,2018-06-13
9.3,22.6,1.81,2.4085524068261353,2018-06-14
9.47,23.25,0.0,2.469445570735401,2018-06-15
7.44,21.3,0.0,2.3456685001439372,2018-06-16
7.87,25.16,0.0,2.654657677919146,2018-06-17
7.63,27.77,0.0,2.85138714356924,2018-06-18
10.96,26.23,0.0,2.6949744644691656,2018-06-19
9.42,29.52,0.0,2.9742481346593497,2018-06-20
11.74,29.75,0.0,2.967521455720597,2018-06-21
14.33,28.73,0.0,2.8235723893409923,2018-06-22
11.92,27.57,11.76,2.5555285761007207,2018-06-23
14.69,26.86,0.0,2.5777644780210194,2018-06-24
13.59,29.85,1.78,2.955360500797808,2018-06-25
11.91,24.87,0.0,2.5121980579282153,2018-06-26
7.07,25.24,0.0,2.6948730479995753,2018-06-27
7.65,25.11,0.0,2.677619164848726,2018-06-28
11.8,23.24,0.0,2.308800989705552,2018-06-29
12.68,24.44,4.31,1.950835692223047,2018-06-30
11.32,21.5,2.17,1.550107578831989,2018-07-01
9.25,22.49,3.15,1.8708088194356989,2018-07-02
7.0,21.27,11.25,1.8364250921018344,2018-07-03
10.73,19.99,8.41,1.198787672575588,2018-07-04
7.27,25.4,0.0,2.5114098050856963,2018-07-05
14.37,34.67,0.0,3.188897651444588,2018-07-06
14.18,31.25,0.0,2.841420028242108,2018-07-07
10.05,26.27,0.0,2.4772251689159592,2018-07-08
9.47,29.87,0.0,2.8653724278388943,2018-07-09
12.75,29.72,4.94,2.228738802192541,2018-07-10
14.88,25.87,0.0,1.8917016140290952,2018-07-11
13.28,29.2,0.0,2.5677666308265827,2018-07-12
12.87,33.18,0.0,3.014108704793184,2018-07-13
11.75,21.74,0.0,1.565010368840221,2018-07-14
8.07,26.15,0.0,2.473265586739885,2018-07-15
6.42,26.99,0.0,2.612690332858948,2018-07-16
10.33,34.92,0.0,3.2397734435654897,2018-07-17
16.0,31.64,0.0,2.7133303355421035,2018-07-18
13.96,28.95,0.0,2.5105268115858728,2018-07-19
12.16,29.88,0.0,2.7360751940352768,2018-07-20
14.88,28.64,0.0,2.3814541649802075,2018-07-21
11.6,24.02,0.0,2.0004036300899917,2018-07-22
8.85,23.97,0.0,2.2136706266471275,2018-07-23
8.11,23.62,2.16,1.8007427861467784,2018-07-24
9.27,21.86,0.0,1.8609365248065275,2018-07-25
5.83,24.08,0.0,2.3128889484217625,2018-07-26
8.54,24.08,0.0,2.191930838039044,2018-07-27
8.03,27.63,0.0,2.5765136963419737,2018-07-28
8.14,29.69,0.0,2.737041107224416,2018-07-29
10.4,32.16,0.0,2.884848251911417,2018-07-30
11.94,24.85,0.0,1.947665831697072,2018-07-31
7.38,28.9,0.0,2.63414395933448,2018-08-01
14.37,30.73,2.11,2.0510547327055337,2018-08-02
13.08,29.29,1.83,2.378686452288529,2018-08-03
12.9,22.91,2.16,1.0935215829771148,2018-08-04
12.74,23.1,3.82,1.1358070021566795,2018-08-05
10.3,29.36,0.0,2.464696480910277,2018-08-06
12.41,31.65,0.0,2.646044281798611,2018-08-07
11.31,30.61,0.0,2.5797492991821542,2018-08-08
12.41,34.13,0.0,2.875265016484715,2018-08-09
13.05,39.14,0.0,3.2432130024593895,2018-08-10
14.7,37.42,0.0,3.0573752659482123,2018-08-11
13.28,25.23,0.62,1.7152350853371094,2018-08-12
8.3,17.93,0.0,1.131736547114074,2018-08-13
3.46,28.13,0.0,2.4701091255848224,2018-08-14
11.49,29.91,0.0,2.423850663716483,2018-08-15
9.95,29.99,0.0,2.4891177761493117,2018-08-16
