MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.31,-13.47,0.0,0.178534178698276,2018-01-01
-21.19,-4.77,0.0,0.314291930158023,2018-01-02
-13.9,-2.3,0.0,0.320930907152077,2018-01-03
-13.55,-5.49,0.0,0.2210670974555845,2018-01-04
-14.12,-6.55,0.0,0.2006995067055424,2018-01-05
-12.84,0.89,0.0,0.4085271167908457,2018-01-06
-8.96,0.9,0.0,0.3468040995438563,2018-01-07
-9.99,-2.19,0.0,0.2585765907199541,2018-01-08
-11.78,-0.5,0.0,0.3512469650203382,2018-01-09
-24.26,-17.8,0.43,0.1,2018-01-10
-29.55,-21.97,0.0,0.1,2018-01-11
-31.63,-20.57,0.0,0.1,2018-01-12
-27.42,-8.34,0.0,0.2592425605027714,2018-01-13
-22.71,-10.01,0.0,0.2182817658048579,2018-01-14
-29.38,-15.1,0.0,0.1600648876467489,2018-01-15
-20.98,-0.59,0.0,0.4213807763992933,2018-01-16
-9.28,3.65,0.59,0.4668541562277567,2018-01-17
-7.42,7.55,0.0,0.5909851081800483,2018-01-18
-5.16,3.95,0.0,0.391649820914031,2018-01-19
-8.23,0.74,0.0,0.3379909921986099,2018-01-20
-12.0,-1.43,0.0,0.3357376325559644,2018-01-21
-10.87,3.02,0.0,0.4753467660937777,2018-01-22
-11.18,0.15,0.0,0.379387539655809,2018-01-23
-10.76,-2.83,0.0,0.2665453085006484,2018-01-24
-9.73,-2.18,0.0,0.2673873693054545,2018-01-25
-12.86,-7.68,0.71,0.1534156598663424,2018-01-26
-19.65,-13.29,0.0,0.1289535714368244,2018-01-27
-21.91,-14.36,0.65,0.1350558410060338,2018-01-28
-22.86,-2.65,0.0,0.3898209473930685,2018-01-29
-12.64,2.01,0.0,0.4771410216175745,2018-01-30
-23.67,-14.48,0.0,0.1526020537944811,2018-01-31
-26.63,-15.46,0.0,0.1565734577513943,2018-02-01
-22.29,-17.85,3.62,0.1,2018-02-02
-27.57,-20.55,1.39,0.1,2018-02-03
-28.78,-16.67,0.0,0.1501045211849618,2018-02-04
-26.81,-15.57,0.0,0.1595146577632153,2018-02-05
