MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.14,-13.1,0.0,0.1832986985516096,2018-01-01
-21.42,-4.97,0.0,0.3107674439572746,2018-01-02
-14.16,-2.25,0.0,0.3260170057795694,2018-01-03
-13.66,-5.55,0.0,0.2216619424310252,2018-01-04
-13.92,-6.41,0.0,0.2012292114578882,2018-01-05
-12.14,1.17,0.0,0.4090468536040542,2018-01-06
-8.33,1.08,0.0,0.3407813622968778,2018-01-07
-9.64,-2.06,0.0,0.2553526997913652,2018-01-08
-11.22,-0.17,0.0,0.3529762088719601,2018-01-09
-23.96,-16.92,0.39,0.1023620855988059,2018-01-10
-29.14,-21.79,0.0,0.1,2018-01-11
-31.18,-20.44,0.0,0.1,2018-01-12
-27.33,-8.23,0.0,0.2612372366389761,2018-01-13
-22.51,-10.26,0.0,0.2120650587950809,2018-01-14
-29.21,-15.36,0.0,0.1562659871710228,2018-01-15
-20.91,-0.53,0.0,0.4228334366728332,2018-01-16
-9.27,3.79,0.0,0.4718697020404861,2018-01-17
-7.36,7.73,0.0,0.6007316099213067,2018-01-18
-4.91,4.09,0.0,0.3905516789245121,2018-01-19
-8.03,1.01,0.0,0.3437660988477705,2018-01-20
-11.95,-1.14,0.0,0.3447911869914966,2018-01-21
-10.93,3.56,0.0,0.4957336935210424,2018-01-22
-10.8,0.09,0.0,0.3708634206129103,2018-01-23
-10.66,-2.77,0.0,0.2667797670296999,2018-01-24
-9.5,-1.33,0.0,0.2941843125109931,2018-01-25
-12.64,-7.3,0.72,0.1604122924015823,2018-01-26
-19.96,-13.44,0.0,0.1298926063333397,2018-01-27
-22.12,-14.16,0.55,0.1411994926090558,2018-01-28
-22.89,-2.59,0.0,0.3908986333746038,2018-01-29
-12.16,2.6,0.0,0.5022046526032309,2018-01-30
-23.3,-14.33,0.0,0.1522568175111148,2018-01-31
-26.67,-15.23,0.0,0.1602810022367037,2018-02-01
-22.01,-17.6,3.7,0.1,2018-02-02
-27.27,-20.48,1.28,0.1,2018-02-03
-28.71,-16.56,0.0,0.1513315555204619,2018-02-04
-26.47,-15.53,0.0,0.1583208472041506,2018-02-05
-27.84,-17.47,0.0,0.1358862053197748,2018-02-06
-27.64,-14.03,0.0,0.1887098900745598,2018-02-07
-26.64,-17.05,0.0,0.1367862514127009,2018-02-08
-28.5,-16.35,0.0,0.1573712007837037,2018-02-09
-20.99,-9.76,0.0,0.2403109942095288,2018-02-10
-27.6,-16.16,0.0,0.1580480601963048,2018-02-11
-32.15,-12.48,0.0,0.2181245154791728,2018-02-12
-18.81,1.96,0.0,0.6485369786960063,2018-02-13
-14.2,1.1,2.1,0.5456173456738496,2018-02-14
-28.06,-13.14,0.0,0.212437355704149,2018-02-15
-21.14,-4.39,0.0,0.4301882628107356,2018-02-16
-19.08,-10.61,0.0,0.205695002646145,2018-02-17
-22.62,-12.64,0.0,0.1982511907093589,2018-02-18
-27.6,-13.69,0.0,0.2069689260378893,2018-02-19
-23.7,-12.02,0.0,0.2277697418751635,2018-02-20
-29.7,-10.33,0.0,0.2813720346306007,2018-02-21
