MinTemp,MaxTemp,Precipitation,ReferenceET,Date
-31.0,-14.89,0.0,0.1592676059925105,2018-01-01
-21.84,-6.55,0.0,0.2759629815811476,2018-01-02
-17.34,-5.66,0.0,0.2662982448312656,2018-01-03
-14.73,-8.14,0.0,0.1663472851971654,2018-01-04
-13.87,-8.72,0.0,0.1345735695433788,2018-01-05
-13.52,-1.18,0.0,0.3494173416177982,2018-01-06
-9.42,0.5,0.0,0.3400678549074699,2018-01-07
-10.0,-2.82,0.0,0.2361675588074889,2018-01-08
-14.11,-3.45,0.0,0.2910600391520337,2018-01-09
-25.05,-15.58,0.0,0.1317585740531233,2018-01-10
-30.27,-22.37,0.0,0.1,2018-01-11
-31.59,-21.08,0.0,0.1,2018-01-12
-28.43,-10.56,0.0,0.2212117799283479,2018-01-13
-24.06,-11.97,0.0,0.1872719321619497,2018-01-14
-30.35,-16.86,0.0,0.1381776079912806,2018-01-15
-20.84,-4.08,0.0,0.3345962579001431,2018-01-16
-11.05,4.4,0.0,0.5486888494452584,2018-01-17
-8.28,6.66,0.0,0.6273442368992316,2018-01-18
-4.92,3.35,0.0,0.3561325336588117,2018-01-19
-8.09,-0.08,0.0,0.3005758886598429,2018-01-20
-11.36,-3.3,0.0,0.2593185372558346,2018-01-21
-10.69,-0.45,0.0,0.3460967653059651,2018-01-22
-9.83,-3.26,0.0,0.227634370798834,2018-01-23
-10.73,-5.12,0.0,0.184958185218756,2018-01-24
-11.02,-3.99,6.86,0.2217577094886076,2018-01-25
-13.59,-9.15,2.67,0.1192094969274042,2018-01-26
-22.91,-14.19,0.0,0.1473309809730582,2018-01-27
-25.76,-16.75,0.33,0.1266679297296201,2018-01-28
-26.24,-7.79,1.12,0.2803794150452988,2018-01-29
-13.41,1.26,0.59,0.4602997567989345,2018-01-30
-24.24,-14.11,0.0,0.1628324635172877,2018-01-31
-28.66,-17.66,1.06,0.1322008636056919,2018-02-01
-23.05,-18.96,2.11,0.1,2018-02-02
-27.95,-21.84,0.0,0.1,2018-02-03
-27.97,-17.24,0.0,0.1376243086582266,2018-02-04
-26.11,-16.24,0.0,0.143800972296007,2018-02-05
-26.89,-17.12,0.0,0.1354161466500809,2018-02-06
-29.3,-16.65,0.0,0.1531367652373806,2018-02-07
-27.68,-17.8,0.0,0.1308926203322975,2018-02-08
-28.13,-15.63,0.0,0.1659284843707571,2018-02-09
-20.12,-9.8,0.0,0.2292109698107492,2018-02-10
-28.75,-16.56,0.0,0.1559070677041631,2018-02-11
-31.84,-13.6,0.0,0.2011830963816688,2018-02-12
-18.16,1.43,0.0,0.6283867215646183,2018-02-13
-16.16,0.78,1.06,0.6214533467155947,2018-02-14
-29.43,-13.98,0.0,0.1993389891567076,2018-02-15
-21.14,-6.48,0.0,0.3663640387958985,2018-02-16
-19.47,-11.18,0.0,0.1967009149151085,2018-02-17
-23.78,-13.57,0.0,0.1881390147907535,2018-02-18
-28.61,-14.77,0.0,0.1905890607842944,2018-02-19
-24.87,-12.84,0.0,0.2162489793936279,2018-02-20
-31.13,-11.82,0.0,0.2472773472847397,2018-02-21
-24.1,-6.45,0.0,0.3933232546583008,2018-02-22
-21.45,-6.49,0.0,0.3976967439298307,2018-02-23
-16.39,-2.24,0.0,0.5521181505774625,2018-02-24
-15.93,-2.63,0.0,0.539665495376691,2018-02-25
-16.32,-5.01,0.0,0.4333695512455298,2018-02-26
-15.32,-2.69,0.0,0.5458225711967325,2018-02-27
-14.33,-0.02,0.0,0.6844784338627926,2018-02-28
-17.87,-4.25,0.0,0.5075251069737327,2018-03-01
-16.76,-5.74,0.0,0.4319762115730708,2018-03-02
-10.14,-4.82,4.2,0.2019892201512984,2018-03-03
-11.19,-5.6,5.89,0.2026328657949989,2018-03-04
-12.96,-8.61,1.3,0.1558084210523012,2018-03-05
-16.91,-6.59,0.0,0.3478899492605844,2018-03-06
-24.1,-7.84,0.0,0.3679345180834548,2018-03-07
-24.16,-8.1,0.0,0.3630667097643949,2018-03-08
-16.69,-4.5,0.0,0.4590550352139412,2018-03-09
-11.94,-1.53,0.0,0.537823435377172,2018-03-10
-15.04,1.27,0.0,0.7428241386188059,2018-03-11
-16.71,-1.02,0.0,0.6404896251723613,2018-03-12
-16.01,0.12,0.0,0.6990966432362263,2018-03-13
-16.01,-0.65,0.0,0.6711050941766474,2018-03-14
-12.6,-3.9,0.0,0.4308513777918112,2018-03-15
-9.13,0.95,0.0,0.6898802584868433,2018-03-16
-4.37,-0.29,0.7,0.2448819785571493,2018-03-17
-7.31,-0.87,0.0,0.4489329612806186,2018-03-18
-8.87,-1.72,0.0,0.4762371113389395,2018-03-19
-6.87,0.97,0.0,0.6377093985394157,2018-03-20
-10.44,1.99,0.0,0.8610945008650949,2018-03-21
-10.39,0.37,0.0,0.7566388397009094,2018-03-22
-4.17,-0.32,4.3,0.2223310271413019,2018-03-23
-6.23,2.89,0.0,0.8239524179977994,2018-03-24
-7.19,1.38,1.05,0.7395293355107534,2018-03-25
-9.54,2.99,0.0,0.9432662744005852,2018-03-26
-11.53,-1.2,0.93,0.6912362133482219,2018-03-27
-17.11,-4.84,0.0,0.5576603542753507,2018-03-28
-21.94,-10.1,0.0,0.369215436943734,2018-03-29
-25.96,-12.17,0.0,0.3260694929864287,2018-03-30
-22.17,-9.11,0.0,0.4245426894893099,2018-03-31
-19.06,-5.85,0.0,0.5534681469383346,2018-04-01
-21.73,-6.18,0.0,0.539788524730473,2018-04-02
-18.51,-5.37,0.0,0.576286882854656,2018-04-03
-19.38,-4.0,0.0,0.6395621762175646,2018-04-04
-19.45,-10.11,0.0,0.3539806182661018,2018-04-05
-22.96,-9.25,0.0,0.4357812950729175,2018-04-06
-22.85,-6.02,0.0,0.5579039489133801,2018-04-07
-15.4,-3.61,0.0,0.6698853916931313,2018-04-08
-11.0,-0.39,0.0,0.8225715146368549,2018-04-09
-12.08,4.33,0.0,1.1513931273964535,2018-04-10
-5.02,-0.49,3.22,0.2998031420659514,2018-04-11
-7.85,-1.91,0.0,0.5203612383748957,2018-04-12
-10.56,0.0,0.0,0.8708335648815484,2018-04-13
-5.24,4.21,0.0,1.0976115346163775,2018-04-14
